<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
RTKMP,D,20030228,000000,32.0600000
RTKMP,D,20030303,000000,33.5700000
RTKMP,D,20030304,000000,32.5900000
RTKMP,D,20030305,000000,34.1400000
RTKMP,D,20030306,000000,34.4000000
RTKMP,D,20030307,000000,33.5800000
RTKMP,D,20030311,000000,33.2000000
RTKMP,D,20030312,000000,32.7200000
RTKMP,D,20030313,000000,32.9800000
RTKMP,D,20030314,000000,32.7000000
RTKMP,D,20030317,000000,31.2400000
RTKMP,D,20030318,000000,30.5000000
RTKMP,D,20030319,000000,30.9100000
RTKMP,D,20030320,000000,30.6500000
RTKMP,D,20030321,000000,30.9500000
RTKMP,D,20030324,000000,30.2300000
RTKMP,D,20030325,000000,30.5400000
RTKMP,D,20030326,000000,31.1900000
RTKMP,D,20030327,000000,30.9000000
RTKMP,D,20030328,000000,29.2500000
RTKMP,D,20030331,000000,29.0900000
RTKMP,D,20030401,000000,29.1000000
RTKMP,D,20030402,000000,29.1700000
RTKMP,D,20030403,000000,29.2800000
RTKMP,D,20030404,000000,29.7700000
RTKMP,D,20030407,000000,30.3500000
RTKMP,D,20030408,000000,30.3900000
RTKMP,D,20030409,000000,30.1900000
RTKMP,D,20030410,000000,30.1000000
RTKMP,D,20030411,000000,29.9000000
RTKMP,D,20030414,000000,30.3100000
RTKMP,D,20030415,000000,30.9100000
RTKMP,D,20030416,000000,31.2300000
RTKMP,D,20030417,000000,31.3500000
RTKMP,D,20030418,000000,31.3900000
RTKMP,D,20030421,000000,31.4000000
RTKMP,D,20030422,000000,31.1800000
RTKMP,D,20030423,000000,32.1500000
RTKMP,D,20030424,000000,31.8100000
RTKMP,D,20030425,000000,31.5000000
RTKMP,D,20030428,000000,31.6000000
RTKMP,D,20030429,000000,30.2900000
RTKMP,D,20030430,000000,29.7100000
RTKMP,D,20030505,000000,29.8300000
RTKMP,D,20030506,000000,30.2000000
RTKMP,D,20030507,000000,30.2900000
RTKMP,D,20030508,000000,29.9500000
RTKMP,D,20030512,000000,30.5100000
RTKMP,D,20030513,000000,30.3600000
RTKMP,D,20030514,000000,30.4900000
RTKMP,D,20030515,000000,30.4000000
RTKMP,D,20030516,000000,31.0400000
RTKMP,D,20030519,000000,31.6500000
RTKMP,D,20030520,000000,31.0400000
RTKMP,D,20030521,000000,31.0600000
RTKMP,D,20030522,000000,31.0500000
RTKMP,D,20030523,000000,36.4000000
RTKMP,D,20030526,000000,36.2400000
RTKMP,D,20030527,000000,35.5200000
RTKMP,D,20030528,000000,34.9300000
RTKMP,D,20030529,000000,33.4400000
RTKMP,D,20030530,000000,33.6500000
RTKMP,D,20030602,000000,33.0000000
RTKMP,D,20030603,000000,33.3000000
RTKMP,D,20030604,000000,34.7300000
RTKMP,D,20030605,000000,33.8500000
RTKMP,D,20030606,000000,34.8100000
RTKMP,D,20030609,000000,34.7500000
RTKMP,D,20030610,000000,33.7700000
RTKMP,D,20030611,000000,32.9900000
RTKMP,D,20030616,000000,33.3000000
RTKMP,D,20030617,000000,36.1200000
RTKMP,D,20030618,000000,35.2800000
RTKMP,D,20030619,000000,33.7500000
RTKMP,D,20030620,000000,33.9900000
RTKMP,D,20030621,000000,33.9000000
RTKMP,D,20030623,000000,33.6300000
RTKMP,D,20030624,000000,33.4700000
RTKMP,D,20030625,000000,33.8200000
RTKMP,D,20030626,000000,33.2000000
RTKMP,D,20030627,000000,33.2700000
RTKMP,D,20030630,000000,33.2000000
RTKMP,D,20030701,000000,32.9700000
RTKMP,D,20030702,000000,34.1500000
RTKMP,D,20030703,000000,33.8000000
RTKMP,D,20030704,000000,34.1400000
RTKMP,D,20030707,000000,34.4000000
RTKMP,D,20030708,000000,33.9800000
RTKMP,D,20030709,000000,33.0000000
RTKMP,D,20030710,000000,32.2700000
RTKMP,D,20030711,000000,31.6000000
RTKMP,D,20030714,000000,32.2800000
RTKMP,D,20030715,000000,32.0000000
RTKMP,D,20030716,000000,30.0000000
RTKMP,D,20030717,000000,28.2000000
RTKMP,D,20030718,000000,28.8900000
RTKMP,D,20030721,000000,29.3900000
RTKMP,D,20030722,000000,29.4800000
RTKMP,D,20030723,000000,29.3000000
RTKMP,D,20030724,000000,30.5100000
RTKMP,D,20030725,000000,31.2900000
RTKMP,D,20030728,000000,31.2200000
RTKMP,D,20030729,000000,30.1500000
RTKMP,D,20030730,000000,30.4400000
RTKMP,D,20030731,000000,31.0000000
RTKMP,D,20030801,000000,30.6600000
RTKMP,D,20030804,000000,30.3400000
RTKMP,D,20030805,000000,30.1700000
RTKMP,D,20030806,000000,30.5400000
RTKMP,D,20030807,000000,30.8000000
RTKMP,D,20030808,000000,30.4000000
RTKMP,D,20030811,000000,31.0900000
RTKMP,D,20030812,000000,31.0000000
RTKMP,D,20030813,000000,30.8900000
RTKMP,D,20030814,000000,31.3600000
RTKMP,D,20030815,000000,31.6500000
RTKMP,D,20030818,000000,31.8300000
RTKMP,D,20030819,000000,32.4000000
RTKMP,D,20030820,000000,33.3800000
RTKMP,D,20030821,000000,34.5200000
RTKMP,D,20030822,000000,35.3500000
RTKMP,D,20030825,000000,35.2000000
RTKMP,D,20030826,000000,34.6600000
RTKMP,D,20030827,000000,35.9000000
RTKMP,D,20030828,000000,35.9000000
RTKMP,D,20030829,000000,36.3400000
RTKMP,D,20030901,000000,37.9900000
RTKMP,D,20030902,000000,37.9200000
RTKMP,D,20030903,000000,36.5700000
RTKMP,D,20030904,000000,36.4900000
RTKMP,D,20030905,000000,35.9900000
RTKMP,D,20030908,000000,35.0500000
RTKMP,D,20030909,000000,34.4100000
RTKMP,D,20030910,000000,35.3000000
RTKMP,D,20030911,000000,34.9200000
RTKMP,D,20030912,000000,34.9000000
RTKMP,D,20030915,000000,34.9400000
RTKMP,D,20030916,000000,34.8800000
RTKMP,D,20030917,000000,35.4000000
RTKMP,D,20030918,000000,35.0000000
RTKMP,D,20030919,000000,34.0900000
RTKMP,D,20030922,000000,33.9000000
RTKMP,D,20030923,000000,34.4500000
RTKMP,D,20030924,000000,35.1100000
RTKMP,D,20030925,000000,35.5500000
RTKMP,D,20030926,000000,35.6000000
RTKMP,D,20030929,000000,36.4400000
RTKMP,D,20030930,000000,36.5500000
RTKMP,D,20031001,000000,36.9900000
RTKMP,D,20031002,000000,37.7800000
RTKMP,D,20031003,000000,36.6500000
RTKMP,D,20031006,000000,36.5700000
RTKMP,D,20031007,000000,36.6000000
RTKMP,D,20031008,000000,38.5000000
RTKMP,D,20031009,000000,40.0100000
RTKMP,D,20031010,000000,39.3900000
RTKMP,D,20031013,000000,39.7000000
RTKMP,D,20031014,000000,39.9400000
RTKMP,D,20031015,000000,40.1000000
RTKMP,D,20031016,000000,41.9000000
RTKMP,D,20031017,000000,43.9500000
RTKMP,D,20031020,000000,43.9400000
RTKMP,D,20031021,000000,41.3100000
RTKMP,D,20031022,000000,40.3500000
RTKMP,D,20031023,000000,40.9000000
RTKMP,D,20031024,000000,41.7900000
RTKMP,D,20031027,000000,37.4000000
RTKMP,D,20031028,000000,37.8300000
RTKMP,D,20031029,000000,38.0600000
RTKMP,D,20031030,000000,35.0000000
RTKMP,D,20031031,000000,36.3500000
RTKMP,D,20031103,000000,39.0000000
RTKMP,D,20031104,000000,38.2900000
RTKMP,D,20031105,000000,37.7200000
RTKMP,D,20031106,000000,37.4700000
RTKMP,D,20031110,000000,38.0000000
RTKMP,D,20031111,000000,36.7000000
RTKMP,D,20031112,000000,35.5100000
RTKMP,D,20031113,000000,35.9000000
RTKMP,D,20031114,000000,35.9700000
RTKMP,D,20031117,000000,34.8200000
RTKMP,D,20031118,000000,33.8500000
RTKMP,D,20031119,000000,33.9300000
RTKMP,D,20031120,000000,35.4000000
RTKMP,D,20031121,000000,35.4100000
RTKMP,D,20031124,000000,35.7600000
RTKMP,D,20031125,000000,37.2400000
RTKMP,D,20031126,000000,37.1700000
RTKMP,D,20031127,000000,36.9600000
RTKMP,D,20031128,000000,37.0500000
RTKMP,D,20031201,000000,37.4500000
RTKMP,D,20031202,000000,38.8500000
RTKMP,D,20031203,000000,39.0500000
RTKMP,D,20031204,000000,38.8100000
RTKMP,D,20031205,000000,39.2000000
RTKMP,D,20031208,000000,40.1100000
RTKMP,D,20031209,000000,39.9000000
RTKMP,D,20031210,000000,39.9500000
RTKMP,D,20031211,000000,39.9000000
RTKMP,D,20031215,000000,40.4500000
RTKMP,D,20031216,000000,39.8500000
RTKMP,D,20031217,000000,39.2300000
RTKMP,D,20031218,000000,39.8800000
RTKMP,D,20031219,000000,40.2900000
RTKMP,D,20031222,000000,40.0400000
RTKMP,D,20031223,000000,40.0400000
RTKMP,D,20031224,000000,40.0000000
RTKMP,D,20031225,000000,39.9000000
RTKMP,D,20031226,000000,40.2900000
RTKMP,D,20031229,000000,40.6500000
RTKMP,D,20031230,000000,41.5900000
RTKMP,D,20040105,000000,42.3500000
RTKMP,D,20040106,000000,42.6200000
RTKMP,D,20040108,000000,41.7600000
RTKMP,D,20040109,000000,42.8400000
RTKMP,D,20040112,000000,41.9500000
RTKMP,D,20040113,000000,41.3600000
RTKMP,D,20040114,000000,42.1700000
RTKMP,D,20040115,000000,41.5200000
RTKMP,D,20040116,000000,42.1000000
RTKMP,D,20040119,000000,42.6300000
RTKMP,D,20040120,000000,43.5000000
RTKMP,D,20040121,000000,43.4000000
RTKMP,D,20040122,000000,44.1400000
RTKMP,D,20040123,000000,44.0800000
RTKMP,D,20040126,000000,43.4400000
RTKMP,D,20040127,000000,43.6500000
RTKMP,D,20040128,000000,43.0000000
RTKMP,D,20040129,000000,43.1500000
RTKMP,D,20040130,000000,42.2500000
RTKMP,D,20040202,000000,41.1800000
RTKMP,D,20040203,000000,41.8900000
RTKMP,D,20040204,000000,42.2500000
RTKMP,D,20040205,000000,41.5000000
RTKMP,D,20040206,000000,41.4500000
RTKMP,D,20040209,000000,42.6500000
RTKMP,D,20040210,000000,42.3500000
RTKMP,D,20040211,000000,42.5000000
RTKMP,D,20040212,000000,43.2700000
RTKMP,D,20040213,000000,43.1100000
RTKMP,D,20040216,000000,43.5500000
RTKMP,D,20040217,000000,43.0000000
RTKMP,D,20040218,000000,42.9100000
RTKMP,D,20040219,000000,43.0800000
RTKMP,D,20040220,000000,44.1500000
RTKMP,D,20040224,000000,48.6000000
RTKMP,D,20040225,000000,48.1500000
RTKMP,D,20040226,000000,47.8300000
RTKMP,D,20040227,000000,48.1500000
RTKMP,D,20040301,000000,47.9000000
RTKMP,D,20040302,000000,46.9500000
RTKMP,D,20040303,000000,46.5800000
RTKMP,D,20040304,000000,46.8000000
RTKMP,D,20040305,000000,47.5700000
RTKMP,D,20040309,000000,48.0000000
RTKMP,D,20040310,000000,46.7500000
RTKMP,D,20040311,000000,46.5000000
RTKMP,D,20040312,000000,46.6000000
RTKMP,D,20040315,000000,45.0000000
RTKMP,D,20040316,000000,46.0800000
RTKMP,D,20040317,000000,47.3500000
RTKMP,D,20040318,000000,48.5200000
RTKMP,D,20040319,000000,48.2800000
RTKMP,D,20040322,000000,47.4000000
RTKMP,D,20040323,000000,48.0000000
RTKMP,D,20040324,000000,47.5500000
RTKMP,D,20040325,000000,47.2000000
RTKMP,D,20040326,000000,47.4300000
RTKMP,D,20040329,000000,47.6700000
RTKMP,D,20040330,000000,47.9400000
RTKMP,D,20040331,000000,47.7900000
RTKMP,D,20040401,000000,48.6800000
RTKMP,D,20040402,000000,50.0000000
RTKMP,D,20040405,000000,51.0000000
RTKMP,D,20040406,000000,49.7200000
RTKMP,D,20040407,000000,50.3100000
RTKMP,D,20040408,000000,50.6000000
RTKMP,D,20040409,000000,50.9700000
RTKMP,D,20040412,000000,50.9900000
RTKMP,D,20040413,000000,51.0900000
RTKMP,D,20040414,000000,51.6500000
RTKMP,D,20040415,000000,49.3900000
RTKMP,D,20040416,000000,49.1900000
RTKMP,D,20040419,000000,49.9500000
RTKMP,D,20040420,000000,50.1200000
RTKMP,D,20040421,000000,46.9900000
RTKMP,D,20040422,000000,47.3000000
RTKMP,D,20040423,000000,47.0000000
RTKMP,D,20040426,000000,47.1900000
RTKMP,D,20040427,000000,48.4300000
RTKMP,D,20040428,000000,47.5100000
RTKMP,D,20040429,000000,45.9000000
RTKMP,D,20040430,000000,47.0000000
RTKMP,D,20040505,000000,48.4000000
RTKMP,D,20040506,000000,48.0600000
RTKMP,D,20040507,000000,47.2700000
RTKMP,D,20040511,000000,46.2500000
RTKMP,D,20040512,000000,42.9200000
RTKMP,D,20040513,000000,42.3000000
RTKMP,D,20040514,000000,42.1000000
RTKMP,D,20040517,000000,45.0000000
RTKMP,D,20040518,000000,44.1300000
RTKMP,D,20040519,000000,44.5700000
RTKMP,D,20040520,000000,43.9000000
RTKMP,D,20040521,000000,43.9900000
RTKMP,D,20040524,000000,44.3900000
RTKMP,D,20040525,000000,43.5500000
RTKMP,D,20040526,000000,44.0500000
RTKMP,D,20040527,000000,43.4100000
RTKMP,D,20040528,000000,42.3000000
RTKMP,D,20040531,000000,42.2000000
RTKMP,D,20040601,000000,41.1900000
RTKMP,D,20040602,000000,41.5400000
RTKMP,D,20040603,000000,41.8700000
RTKMP,D,20040604,000000,41.1000000
RTKMP,D,20040607,000000,41.8000000
RTKMP,D,20040608,000000,43.7000000
RTKMP,D,20040609,000000,43.5500000
RTKMP,D,20040610,000000,42.6500000
RTKMP,D,20040611,000000,42.3100000
RTKMP,D,20040615,000000,40.7500000
RTKMP,D,20040616,000000,40.3000000
RTKMP,D,20040617,000000,42.0000000
RTKMP,D,20040618,000000,42.2900000
RTKMP,D,20040621,000000,42.5000000
RTKMP,D,20040622,000000,42.3800000
RTKMP,D,20040623,000000,42.8700000
RTKMP,D,20040624,000000,43.1700000
RTKMP,D,20040625,000000,42.3500000
RTKMP,D,20040628,000000,41.5700000
RTKMP,D,20040629,000000,41.3500000
RTKMP,D,20040630,000000,41.7400000
RTKMP,D,20040701,000000,41.3000000
RTKMP,D,20040702,000000,41.1400000
RTKMP,D,20040705,000000,41.3000000
RTKMP,D,20040706,000000,40.9900000
RTKMP,D,20040707,000000,40.3000000
RTKMP,D,20040708,000000,39.9500000
RTKMP,D,20040709,000000,39.8700000
RTKMP,D,20040712,000000,40.5500000
RTKMP,D,20040713,000000,41.5000000
RTKMP,D,20040714,000000,40.7900000
RTKMP,D,20040715,000000,41.1500000
RTKMP,D,20040716,000000,40.9000000
RTKMP,D,20040719,000000,41.3200000
RTKMP,D,20040720,000000,40.0000000
RTKMP,D,20040721,000000,40.1900000
RTKMP,D,20040722,000000,39.7000000
RTKMP,D,20040723,000000,39.6000000
RTKMP,D,20040726,000000,39.1000000
RTKMP,D,20040727,000000,38.1400000
RTKMP,D,20040728,000000,35.5000000
RTKMP,D,20040729,000000,36.1700000
RTKMP,D,20040730,000000,36.7000000
RTKMP,D,20040802,000000,37.1900000
RTKMP,D,20040803,000000,38.1200000
RTKMP,D,20040804,000000,37.9900000
RTKMP,D,20040805,000000,37.8100000
RTKMP,D,20040806,000000,37.7000000
RTKMP,D,20040809,000000,38.3000000
RTKMP,D,20040810,000000,38.2900000
RTKMP,D,20040811,000000,37.7700000
RTKMP,D,20040812,000000,37.8900000
RTKMP,D,20040813,000000,38.5000000
RTKMP,D,20040816,000000,39.0900000
RTKMP,D,20040817,000000,39.4000000
RTKMP,D,20040818,000000,39.1000000
RTKMP,D,20040819,000000,40.0000000
RTKMP,D,20040820,000000,40.0200000
RTKMP,D,20040823,000000,39.8600000
RTKMP,D,20040824,000000,40.3000000
RTKMP,D,20040825,000000,40.6500000
RTKMP,D,20040826,000000,40.5000000
RTKMP,D,20040827,000000,41.1500000
RTKMP,D,20040830,000000,41.2700000
RTKMP,D,20040831,000000,42.0100000
RTKMP,D,20040901,000000,41.9000000
RTKMP,D,20040902,000000,42.2000000
RTKMP,D,20040903,000000,42.9300000
RTKMP,D,20040906,000000,43.0000000
RTKMP,D,20040907,000000,42.8000000
RTKMP,D,20040908,000000,42.6900000
RTKMP,D,20040909,000000,42.8000000
RTKMP,D,20040910,000000,43.0000000
RTKMP,D,20040913,000000,43.2500000
RTKMP,D,20040914,000000,44.6700000
RTKMP,D,20040915,000000,45.0000000
RTKMP,D,20040916,000000,44.7300000
RTKMP,D,20040917,000000,45.0000000
RTKMP,D,20040920,000000,45.3000000
RTKMP,D,20040921,000000,45.2400000
RTKMP,D,20040922,000000,44.4000000
RTKMP,D,20040923,000000,44.3000000
RTKMP,D,20040924,000000,44.3900000
RTKMP,D,20040927,000000,44.0000000
RTKMP,D,20040928,000000,44.6000000
RTKMP,D,20040929,000000,44.7200000
RTKMP,D,20040930,000000,45.5800000
RTKMP,D,20041001,000000,45.9000000
RTKMP,D,20041004,000000,46.1500000
RTKMP,D,20041005,000000,46.6400000
RTKMP,D,20041006,000000,47.5000000
RTKMP,D,20041007,000000,48.1900000
RTKMP,D,20041008,000000,48.0000000
RTKMP,D,20041011,000000,48.1000000
RTKMP,D,20041012,000000,45.4000000
RTKMP,D,20041013,000000,45.5700000
RTKMP,D,20041014,000000,45.9600000
RTKMP,D,20041015,000000,45.8500000
RTKMP,D,20041018,000000,46.7500000
RTKMP,D,20041019,000000,46.6500000
RTKMP,D,20041020,000000,44.8600000
RTKMP,D,20041021,000000,45.7000000
RTKMP,D,20041022,000000,46.0000000
RTKMP,D,20041025,000000,45.6600000
RTKMP,D,20041026,000000,46.1400000
RTKMP,D,20041027,000000,47.3400000
RTKMP,D,20041028,000000,46.1500000
RTKMP,D,20041029,000000,47.1500000
RTKMP,D,20041101,000000,47.0900000
RTKMP,D,20041102,000000,47.2000000
RTKMP,D,20041103,000000,46.5000000
RTKMP,D,20041104,000000,47.3000000
RTKMP,D,20041105,000000,47.1300000
RTKMP,D,20041109,000000,47.6400000
RTKMP,D,20041110,000000,47.2400000
RTKMP,D,20041111,000000,46.8200000
RTKMP,D,20041112,000000,46.8300000
RTKMP,D,20041115,000000,46.8700000
RTKMP,D,20041116,000000,47.0000000
RTKMP,D,20041117,000000,47.1000000
RTKMP,D,20041118,000000,47.8300000
RTKMP,D,20041119,000000,46.7500000
RTKMP,D,20041122,000000,46.7000000
RTKMP,D,20041123,000000,46.0300000
RTKMP,D,20041124,000000,45.2000000
RTKMP,D,20041125,000000,44.0000000
RTKMP,D,20041126,000000,43.3600000
RTKMP,D,20041129,000000,42.5000000
RTKMP,D,20041130,000000,42.2900000
RTKMP,D,20041201,000000,40.1000000
RTKMP,D,20041202,000000,40.2300000
RTKMP,D,20041203,000000,38.1500000
RTKMP,D,20041206,000000,37.4500000
RTKMP,D,20041207,000000,39.1000000
RTKMP,D,20041208,000000,37.0000000
RTKMP,D,20041209,000000,35.5000000
RTKMP,D,20041210,000000,35.8000000
RTKMP,D,20041214,000000,36.9400000
RTKMP,D,20041215,000000,36.5000000
RTKMP,D,20041216,000000,36.5000000
RTKMP,D,20041217,000000,35.6200000
RTKMP,D,20041220,000000,35.6500000
RTKMP,D,20041221,000000,37.0900000
RTKMP,D,20041222,000000,37.0000000
RTKMP,D,20041223,000000,38.6000000
RTKMP,D,20041224,000000,38.5500000
RTKMP,D,20041227,000000,39.2000000
RTKMP,D,20041228,000000,39.7000000
RTKMP,D,20041229,000000,39.2400000
RTKMP,D,20041230,000000,40.0000000
RTKMP,D,20050111,000000,39.7000000
RTKMP,D,20050112,000000,39.2300000
RTKMP,D,20050113,000000,39.1700000
RTKMP,D,20050114,000000,39.2800000
RTKMP,D,20050117,000000,38.7500000
RTKMP,D,20050118,000000,37.9200000
RTKMP,D,20050119,000000,38.2400000
RTKMP,D,20050120,000000,37.6100000
RTKMP,D,20050121,000000,38.0500000
RTKMP,D,20050124,000000,38.3600000
RTKMP,D,20050125,000000,38.5500000
RTKMP,D,20050126,000000,38.2900000
RTKMP,D,20050127,000000,38.9600000
RTKMP,D,20050128,000000,39.7300000
RTKMP,D,20050131,000000,38.7000000
RTKMP,D,20050201,000000,39.1800000
RTKMP,D,20050202,000000,40.8500000
RTKMP,D,20050203,000000,41.8500000
RTKMP,D,20050204,000000,43.0500000
RTKMP,D,20050207,000000,43.0300000
RTKMP,D,20050208,000000,43.5400000
RTKMP,D,20050209,000000,43.4400000
RTKMP,D,20050210,000000,43.5000000
RTKMP,D,20050211,000000,43.0300000
RTKMP,D,20050214,000000,43.0000000
RTKMP,D,20050215,000000,43.8900000
RTKMP,D,20050216,000000,43.9400000
RTKMP,D,20050217,000000,43.9900000
RTKMP,D,20050218,000000,43.8800000
RTKMP,D,20050221,000000,44.9300000
RTKMP,D,20050222,000000,45.0500000
RTKMP,D,20050224,000000,45.4400000
RTKMP,D,20050225,000000,45.4000000
RTKMP,D,20050228,000000,45.6700000
RTKMP,D,20050301,000000,44.8100000
RTKMP,D,20050302,000000,44.4500000
RTKMP,D,20050303,000000,44.4400000
RTKMP,D,20050304,000000,45.6800000
RTKMP,D,20050305,000000,46.0800000
RTKMP,D,20050309,000000,46.4500000
RTKMP,D,20050310,000000,45.3000000
RTKMP,D,20050311,000000,45.6600000
RTKMP,D,20050314,000000,44.6900000
RTKMP,D,20050315,000000,44.9800000
RTKMP,D,20050316,000000,43.8400000
RTKMP,D,20050317,000000,44.1400000
RTKMP,D,20050318,000000,44.2000000
RTKMP,D,20050321,000000,43.1300000
RTKMP,D,20050322,000000,44.0900000
RTKMP,D,20050323,000000,43.3000000
RTKMP,D,20050324,000000,44.0000000
RTKMP,D,20050325,000000,44.4300000
RTKMP,D,20050328,000000,44.2100000
RTKMP,D,20050329,000000,44.1500000
RTKMP,D,20050330,000000,43.9400000
RTKMP,D,20050331,000000,44.0000000
RTKMP,D,20050401,000000,44.2000000
RTKMP,D,20050404,000000,44.2600000
RTKMP,D,20050405,000000,44.5900000
RTKMP,D,20050406,000000,45.5200000
RTKMP,D,20050407,000000,45.9500000
RTKMP,D,20050408,000000,47.6800000
RTKMP,D,20050411,000000,46.1800000
RTKMP,D,20050412,000000,46.4000000
RTKMP,D,20050413,000000,46.0800000
RTKMP,D,20050414,000000,45.0000000
RTKMP,D,20050415,000000,44.9600000
RTKMP,D,20050418,000000,44.3700000
RTKMP,D,20050419,000000,44.7000000
RTKMP,D,20050420,000000,46.0000000
RTKMP,D,20050421,000000,47.0600000
RTKMP,D,20050422,000000,47.0500000
RTKMP,D,20050425,000000,46.9600000
RTKMP,D,20050426,000000,46.7300000
RTKMP,D,20050427,000000,46.3100000
RTKMP,D,20050428,000000,46.5000000
RTKMP,D,20050429,000000,46.4000000
RTKMP,D,20050503,000000,46.1300000
RTKMP,D,20050504,000000,46.2800000
RTKMP,D,20050505,000000,46.2000000
RTKMP,D,20050506,000000,45.9000000
RTKMP,D,20050511,000000,41.9400000
RTKMP,D,20050512,000000,41.5800000
RTKMP,D,20050513,000000,42.1400000
RTKMP,D,20050514,000000,41.9000000
RTKMP,D,20050516,000000,40.4000000
RTKMP,D,20050517,000000,41.3800000
RTKMP,D,20050518,000000,41.2800000
RTKMP,D,20050519,000000,40.6500000
RTKMP,D,20050520,000000,40.5900000
RTKMP,D,20050523,000000,40.5700000
RTKMP,D,20050524,000000,41.2600000
RTKMP,D,20050525,000000,41.3000000
RTKMP,D,20050526,000000,41.5300000
RTKMP,D,20050527,000000,41.2400000
RTKMP,D,20050530,000000,41.1500000
RTKMP,D,20050531,000000,41.2200000
RTKMP,D,20050601,000000,41.0900000
RTKMP,D,20050602,000000,41.1900000
RTKMP,D,20050603,000000,41.3200000
RTKMP,D,20050606,000000,41.3400000
RTKMP,D,20050607,000000,41.2800000
RTKMP,D,20050608,000000,41.2000000
RTKMP,D,20050609,000000,40.9200000
RTKMP,D,20050610,000000,40.9400000
RTKMP,D,20050614,000000,42.1500000
RTKMP,D,20050615,000000,42.1000000
RTKMP,D,20050616,000000,42.3000000
RTKMP,D,20050617,000000,42.4300000
RTKMP,D,20050620,000000,42.5200000
RTKMP,D,20050621,000000,42.8500000
RTKMP,D,20050622,000000,43.5400000
RTKMP,D,20050623,000000,44.7800000
RTKMP,D,20050624,000000,44.8000000
RTKMP,D,20050627,000000,43.5500000
RTKMP,D,20050628,000000,42.8200000
RTKMP,D,20050629,000000,42.6500000
RTKMP,D,20050630,000000,42.8900000
RTKMP,D,20050701,000000,44.1300000
RTKMP,D,20050704,000000,44.1000000
RTKMP,D,20050705,000000,43.7000000
RTKMP,D,20050706,000000,44.4700000
RTKMP,D,20050707,000000,44.1300000
RTKMP,D,20050708,000000,44.4000000
RTKMP,D,20050711,000000,44.5000000
RTKMP,D,20050712,000000,43.9800000
RTKMP,D,20050713,000000,44.1100000
RTKMP,D,20050714,000000,43.8900000
RTKMP,D,20050715,000000,43.3500000
RTKMP,D,20050718,000000,42.7400000
RTKMP,D,20050719,000000,43.3700000
RTKMP,D,20050720,000000,43.6600000
RTKMP,D,20050721,000000,43.1500000
RTKMP,D,20050722,000000,43.4400000
RTKMP,D,20050725,000000,43.4300000
RTKMP,D,20050726,000000,43.2000000
RTKMP,D,20050727,000000,43.6700000
RTKMP,D,20050728,000000,44.0000000
RTKMP,D,20050729,000000,43.8900000
RTKMP,D,20050801,000000,43.3800000
RTKMP,D,20050802,000000,45.9000000
RTKMP,D,20050803,000000,44.9700000
RTKMP,D,20050804,000000,47.3800000
RTKMP,D,20050805,000000,47.0000000
RTKMP,D,20050808,000000,46.0000000
RTKMP,D,20050809,000000,46.0500000
RTKMP,D,20050810,000000,46.0000000
RTKMP,D,20050811,000000,45.3400000
RTKMP,D,20050812,000000,44.9600000
RTKMP,D,20050815,000000,45.1500000
RTKMP,D,20050816,000000,46.1300000
RTKMP,D,20050817,000000,45.7000000
RTKMP,D,20050818,000000,45.6800000
RTKMP,D,20050819,000000,47.1900000
RTKMP,D,20050822,000000,46.9500000
RTKMP,D,20050823,000000,46.8600000
RTKMP,D,20050824,000000,47.5500000
RTKMP,D,20050825,000000,47.7500000
RTKMP,D,20050826,000000,48.2000000
RTKMP,D,20050829,000000,47.8000000
RTKMP,D,20050830,000000,49.2000000
RTKMP,D,20050831,000000,50.7700000
RTKMP,D,20050901,000000,49.9500000
RTKMP,D,20050902,000000,50.7300000
RTKMP,D,20050905,000000,50.8900000
RTKMP,D,20050906,000000,48.8000000
RTKMP,D,20050907,000000,48.0500000
RTKMP,D,20050908,000000,49.5700000
RTKMP,D,20050909,000000,52.0000000
RTKMP,D,20050912,000000,53.3900000
RTKMP,D,20050913,000000,52.2700000
RTKMP,D,20050914,000000,52.1100000
RTKMP,D,20050915,000000,52.7000000
RTKMP,D,20050916,000000,52.0400000
RTKMP,D,20050919,000000,51.9400000
RTKMP,D,20050920,000000,51.1100000
RTKMP,D,20050921,000000,52.2000000
RTKMP,D,20050922,000000,51.9500000
RTKMP,D,20050923,000000,52.0600000
RTKMP,D,20050926,000000,52.0000000
RTKMP,D,20050927,000000,52.1700000
RTKMP,D,20050928,000000,53.2800000
RTKMP,D,20050929,000000,52.4000000
RTKMP,D,20050930,000000,52.0200000
RTKMP,D,20051003,000000,53.5000000
RTKMP,D,20051004,000000,53.3900000
RTKMP,D,20051005,000000,51.3500000
RTKMP,D,20051006,000000,47.5500000
RTKMP,D,20051007,000000,46.5500000
RTKMP,D,20051010,000000,47.9700000
RTKMP,D,20051011,000000,49.6000000
RTKMP,D,20051012,000000,47.2000000
RTKMP,D,20051013,000000,46.7500000
RTKMP,D,20051014,000000,45.4500000
RTKMP,D,20051017,000000,45.6300000
RTKMP,D,20051018,000000,45.6900000
RTKMP,D,20051019,000000,44.3500000
RTKMP,D,20051020,000000,44.9000000
RTKMP,D,20051021,000000,45.5100000
RTKMP,D,20051024,000000,46.2600000
RTKMP,D,20051025,000000,45.3400000
RTKMP,D,20051026,000000,44.7200000
RTKMP,D,20051027,000000,43.1300000
RTKMP,D,20051028,000000,43.7000000
