<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
QIWI,D,20190311,000000,909.0000000
QIWI,D,20190312,000000,903.0000000
QIWI,D,20190313,000000,905.5000000
QIWI,D,20190314,000000,921.0000000
QIWI,D,20190315,000000,933.0000000
QIWI,D,20190318,000000,932.0000000
QIWI,D,20190319,000000,939.0000000
QIWI,D,20190320,000000,935.0000000
QIWI,D,20190321,000000,925.0000000
QIWI,D,20190322,000000,931.0000000
QIWI,D,20190325,000000,923.0000000
QIWI,D,20190326,000000,944.5000000
QIWI,D,20190327,000000,966.5000000
QIWI,D,20190328,000000,930.0000000
QIWI,D,20190329,000000,942.5000000
QIWI,D,20190401,000000,946.0000000
QIWI,D,20190402,000000,952.0000000
QIWI,D,20190403,000000,948.5000000
QIWI,D,20190404,000000,936.0000000
QIWI,D,20190405,000000,932.5000000
QIWI,D,20190408,000000,931.5000000
QIWI,D,20190409,000000,918.0000000
QIWI,D,20190410,000000,909.5000000
QIWI,D,20190411,000000,903.0000000
QIWI,D,20190412,000000,905.5000000
QIWI,D,20190415,000000,929.0000000
QIWI,D,20190416,000000,940.0000000
QIWI,D,20190417,000000,931.0000000
QIWI,D,20190418,000000,909.0000000
QIWI,D,20190419,000000,918.0000000
QIWI,D,20190422,000000,912.5000000
QIWI,D,20190423,000000,914.0000000
QIWI,D,20190424,000000,909.0000000
QIWI,D,20190425,000000,906.5000000
QIWI,D,20190426,000000,905.0000000
QIWI,D,20190429,000000,896.0000000
QIWI,D,20190430,000000,900.0000000
QIWI,D,20190502,000000,900.5000000
QIWI,D,20190503,000000,902.0000000
QIWI,D,20190506,000000,900.0000000
QIWI,D,20190507,000000,899.0000000
QIWI,D,20190508,000000,897.0000000
QIWI,D,20190510,000000,877.5000000
QIWI,D,20190513,000000,860.5000000
QIWI,D,20190514,000000,860.5000000
QIWI,D,20190515,000000,899.5000000
QIWI,D,20190516,000000,965.5000000
QIWI,D,20190517,000000,1003.0000000
QIWI,D,20190520,000000,1047.0000000
QIWI,D,20190521,000000,1076.5000000
QIWI,D,20190522,000000,1095.0000000
QIWI,D,20190523,000000,1057.5000000
QIWI,D,20190524,000000,1061.0000000
QIWI,D,20190527,000000,1046.0000000
QIWI,D,20190528,000000,1066.5000000
QIWI,D,20190529,000000,1079.0000000
QIWI,D,20190530,000000,1100.5000000
QIWI,D,20190531,000000,1082.0000000
QIWI,D,20190603,000000,1099.0000000
QIWI,D,20190604,000000,1119.5000000
QIWI,D,20190605,000000,1125.0000000
QIWI,D,20190606,000000,1131.0000000
QIWI,D,20190607,000000,1138.5000000
QIWI,D,20190610,000000,1200.0000000
QIWI,D,20190611,000000,1221.5000000
QIWI,D,20190613,000000,1224.5000000
