<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
ROSN,D,20070606,000000,205.8000000
ROSN,D,20070607,000000,203.5000000
ROSN,D,20070608,000000,203.0000000
ROSN,D,20070609,000000,203.2500000
ROSN,D,20070613,000000,203.9000000
ROSN,D,20070614,000000,208.9000000
ROSN,D,20070615,000000,209.6100000
ROSN,D,20070618,000000,209.2500000
ROSN,D,20070619,000000,206.2000000
ROSN,D,20070620,000000,208.2000000
ROSN,D,20070621,000000,205.3500000
ROSN,D,20070622,000000,205.9900000
ROSN,D,20070625,000000,204.0000000
ROSN,D,20070626,000000,205.2100000
ROSN,D,20070627,000000,203.7000000
ROSN,D,20070628,000000,206.0200000
ROSN,D,20070629,000000,204.7900000
ROSN,D,20070702,000000,204.7900000
ROSN,D,20070703,000000,205.5000000
ROSN,D,20070704,000000,204.9900000
ROSN,D,20070705,000000,213.2100000
ROSN,D,20070706,000000,213.9000000
ROSN,D,20070709,000000,215.4100000
ROSN,D,20070710,000000,210.6500000
ROSN,D,20070711,000000,212.8700000
ROSN,D,20070712,000000,221.9500000
ROSN,D,20070713,000000,221.7000000
ROSN,D,20070716,000000,223.7100000
ROSN,D,20070717,000000,223.6300000
ROSN,D,20070718,000000,220.1300000
ROSN,D,20070719,000000,224.3900000
ROSN,D,20070720,000000,222.4200000
ROSN,D,20070723,000000,223.9900000
ROSN,D,20070724,000000,217.7900000
ROSN,D,20070725,000000,218.8000000
ROSN,D,20070726,000000,212.5000000
ROSN,D,20070727,000000,207.8000000
ROSN,D,20070730,000000,209.4500000
ROSN,D,20070731,000000,213.6200000
ROSN,D,20070801,000000,207.4000000
ROSN,D,20070802,000000,210.4700000
ROSN,D,20070803,000000,209.7800000
ROSN,D,20070806,000000,207.6000000
ROSN,D,20070807,000000,208.5000000
ROSN,D,20070808,000000,212.2500000
ROSN,D,20070809,000000,207.7900000
ROSN,D,20070810,000000,205.9700000
ROSN,D,20070813,000000,210.8900000
ROSN,D,20070814,000000,208.9000000
ROSN,D,20070815,000000,206.2000000
ROSN,D,20070816,000000,202.8900000
ROSN,D,20070817,000000,207.2000000
ROSN,D,20070820,000000,205.8900000
ROSN,D,20070821,000000,204.1000000
ROSN,D,20070822,000000,207.5800000
ROSN,D,20070823,000000,206.5500000
ROSN,D,20070824,000000,205.5000000
ROSN,D,20070827,000000,207.0100000
ROSN,D,20070828,000000,206.5000000
ROSN,D,20070829,000000,207.5000000
ROSN,D,20070830,000000,205.7700000
ROSN,D,20070831,000000,211.8000000
ROSN,D,20070903,000000,210.5500000
ROSN,D,20070904,000000,209.7500000
ROSN,D,20070905,000000,210.0000000
ROSN,D,20070906,000000,212.6600000
ROSN,D,20070907,000000,208.9000000
ROSN,D,20070910,000000,208.4900000
ROSN,D,20070911,000000,210.0500000
ROSN,D,20070912,000000,209.9700000
ROSN,D,20070913,000000,212.7300000
ROSN,D,20070914,000000,216.2000000
ROSN,D,20070917,000000,213.5500000
ROSN,D,20070918,000000,214.9000000
ROSN,D,20070919,000000,220.1000000
ROSN,D,20070920,000000,216.7900000
ROSN,D,20070921,000000,216.9000000
ROSN,D,20070924,000000,214.9200000
ROSN,D,20070925,000000,210.5000000
ROSN,D,20070926,000000,213.2000000
ROSN,D,20070927,000000,213.7000000
ROSN,D,20070928,000000,213.1200000
ROSN,D,20071001,000000,210.2400000
ROSN,D,20071002,000000,216.3000000
ROSN,D,20071003,000000,212.2000000
ROSN,D,20071004,000000,211.7500000
ROSN,D,20071005,000000,213.5100000
ROSN,D,20071008,000000,212.7900000
ROSN,D,20071009,000000,213.5000000
ROSN,D,20071010,000000,212.1700000
ROSN,D,20071011,000000,214.8200000
ROSN,D,20071012,000000,213.4000000
ROSN,D,20071015,000000,215.9700000
ROSN,D,20071016,000000,216.8900000
ROSN,D,20071017,000000,221.0000000
ROSN,D,20071018,000000,217.0000000
ROSN,D,20071019,000000,215.7000000
ROSN,D,20071022,000000,210.4000000
ROSN,D,20071023,000000,211.7800000
ROSN,D,20071024,000000,211.8000000
ROSN,D,20071025,000000,213.9100000
ROSN,D,20071026,000000,218.5900000
ROSN,D,20071029,000000,219.5000000
ROSN,D,20071030,000000,217.2300000
ROSN,D,20071031,000000,217.0900000
ROSN,D,20071101,000000,215.6700000
ROSN,D,20071102,000000,215.2000000
ROSN,D,20071106,000000,223.8600000
ROSN,D,20071107,000000,225.0000000
ROSN,D,20071108,000000,226.2000000
ROSN,D,20071109,000000,221.0600000
ROSN,D,20071112,000000,220.6000000
ROSN,D,20071113,000000,216.5000000
ROSN,D,20071114,000000,223.5000000
ROSN,D,20071115,000000,220.7000000
ROSN,D,20071116,000000,219.0000000
ROSN,D,20071119,000000,214.7500000
ROSN,D,20071120,000000,215.3600000
ROSN,D,20071121,000000,211.2500000
ROSN,D,20071122,000000,210.3300000
ROSN,D,20071123,000000,211.6500000
ROSN,D,20071126,000000,214.1600000
ROSN,D,20071127,000000,210.5600000
ROSN,D,20071128,000000,212.3000000
ROSN,D,20071129,000000,215.9900000
ROSN,D,20071130,000000,221.0700000
ROSN,D,20071203,000000,218.3000000
ROSN,D,20071204,000000,219.2500000
ROSN,D,20071205,000000,226.8000000
ROSN,D,20071206,000000,226.3500000
ROSN,D,20071207,000000,230.6000000
ROSN,D,20071210,000000,234.5000000
ROSN,D,20071211,000000,234.0000000
ROSN,D,20071212,000000,239.0000000
ROSN,D,20071213,000000,235.9000000
ROSN,D,20071214,000000,229.2000000
ROSN,D,20071217,000000,225.6000000
ROSN,D,20071218,000000,226.0000000
ROSN,D,20071219,000000,224.3900000
ROSN,D,20071220,000000,229.9800000
ROSN,D,20071221,000000,232.2200000
ROSN,D,20071224,000000,234.9900000
ROSN,D,20071225,000000,231.4900000
ROSN,D,20071226,000000,228.0200000
ROSN,D,20071227,000000,231.3200000
ROSN,D,20071228,000000,231.7000000
ROSN,D,20080109,000000,227.7400000
ROSN,D,20080110,000000,230.6000000
ROSN,D,20080111,000000,223.3800000
ROSN,D,20080114,000000,224.0000000
ROSN,D,20080115,000000,221.9800000
ROSN,D,20080116,000000,212.9900000
ROSN,D,20080117,000000,209.2500000
ROSN,D,20080118,000000,206.2000000
ROSN,D,20080121,000000,194.7000000
ROSN,D,20080122,000000,188.0100000
ROSN,D,20080123,000000,175.6800000
ROSN,D,20080124,000000,186.5000000
ROSN,D,20080125,000000,189.1900000
ROSN,D,20080128,000000,179.6500000
ROSN,D,20080129,000000,186.0300000
ROSN,D,20080130,000000,180.8000000
ROSN,D,20080131,000000,172.0000000
ROSN,D,20080201,000000,179.5000000
ROSN,D,20080204,000000,183.5100000
ROSN,D,20080205,000000,180.0000000
ROSN,D,20080206,000000,176.8000000
ROSN,D,20080207,000000,169.1900000
ROSN,D,20080208,000000,166.3000000
ROSN,D,20080211,000000,173.4000000
ROSN,D,20080212,000000,180.4900000
ROSN,D,20080213,000000,186.3000000
ROSN,D,20080214,000000,192.1900000
ROSN,D,20080215,000000,192.9000000
ROSN,D,20080218,000000,199.8000000
ROSN,D,20080219,000000,201.8600000
ROSN,D,20080220,000000,198.1000000
ROSN,D,20080221,000000,200.9900000
ROSN,D,20080222,000000,201.9000000
ROSN,D,20080226,000000,201.6200000
ROSN,D,20080227,000000,199.8700000
ROSN,D,20080228,000000,199.0000000
ROSN,D,20080229,000000,196.0400000
ROSN,D,20080303,000000,196.5000000
ROSN,D,20080304,000000,199.6700000
ROSN,D,20080305,000000,201.9600000
ROSN,D,20080306,000000,199.9800000
ROSN,D,20080307,000000,196.0700000
ROSN,D,20080311,000000,202.2000000
ROSN,D,20080312,000000,204.1400000
ROSN,D,20080313,000000,200.5500000
ROSN,D,20080314,000000,201.4900000
ROSN,D,20080317,000000,195.0000000
ROSN,D,20080318,000000,195.4500000
ROSN,D,20080319,000000,193.8100000
ROSN,D,20080320,000000,187.9900000
ROSN,D,20080321,000000,193.0100000
ROSN,D,20080324,000000,199.8000000
ROSN,D,20080325,000000,193.9100000
ROSN,D,20080326,000000,198.2000000
ROSN,D,20080327,000000,206.4600000
ROSN,D,20080328,000000,212.9000000
ROSN,D,20080331,000000,211.2100000
ROSN,D,20080401,000000,212.9000000
ROSN,D,20080402,000000,213.7700000
ROSN,D,20080403,000000,212.4000000
ROSN,D,20080404,000000,213.4000000
ROSN,D,20080407,000000,219.8500000
ROSN,D,20080408,000000,216.1000000
ROSN,D,20080409,000000,220.6000000
ROSN,D,20080410,000000,227.2000000
ROSN,D,20080411,000000,222.5000000
ROSN,D,20080414,000000,224.0000000
ROSN,D,20080415,000000,231.0000000
ROSN,D,20080416,000000,231.9000000
ROSN,D,20080417,000000,227.8000000
ROSN,D,20080418,000000,231.9600000
ROSN,D,20080421,000000,229.0000000
ROSN,D,20080422,000000,231.1300000
ROSN,D,20080423,000000,233.8000000
ROSN,D,20080424,000000,229.8700000
ROSN,D,20080425,000000,232.3200000
ROSN,D,20080428,000000,233.0100000
ROSN,D,20080429,000000,232.3000000
ROSN,D,20080430,000000,231.2000000
ROSN,D,20080504,000000,232.3000000
ROSN,D,20080505,000000,231.5000000
ROSN,D,20080506,000000,229.7000000
ROSN,D,20080507,000000,232.9900000
ROSN,D,20080508,000000,248.5600000
ROSN,D,20080512,000000,259.5000000
ROSN,D,20080513,000000,264.5100000
ROSN,D,20080514,000000,280.9000000
ROSN,D,20080515,000000,273.3000000
ROSN,D,20080516,000000,278.5000000
ROSN,D,20080519,000000,268.9900000
ROSN,D,20080520,000000,265.2000000
ROSN,D,20080521,000000,268.3000000
ROSN,D,20080522,000000,262.0700000
ROSN,D,20080523,000000,270.7000000
ROSN,D,20080526,000000,275.5500000
ROSN,D,20080527,000000,272.2000000
ROSN,D,20080528,000000,275.7000000
ROSN,D,20080529,000000,282.3000000
ROSN,D,20080530,000000,286.9000000
ROSN,D,20080602,000000,288.8000000
ROSN,D,20080603,000000,284.8300000
ROSN,D,20080604,000000,273.3000000
ROSN,D,20080605,000000,273.6000000
ROSN,D,20080606,000000,282.0300000
ROSN,D,20080607,000000,278.7000000
ROSN,D,20080609,000000,279.5500000
ROSN,D,20080610,000000,275.8700000
ROSN,D,20080611,000000,279.0100000
ROSN,D,20080616,000000,279.4000000
ROSN,D,20080617,000000,283.2500000
ROSN,D,20080618,000000,282.3500000
ROSN,D,20080619,000000,280.4200000
ROSN,D,20080620,000000,276.5000000
ROSN,D,20080623,000000,268.6000000
ROSN,D,20080624,000000,265.0000000
ROSN,D,20080625,000000,263.0000000
ROSN,D,20080626,000000,263.6500000
ROSN,D,20080627,000000,273.4200000
ROSN,D,20080630,000000,272.6000000
ROSN,D,20080701,000000,263.3000000
ROSN,D,20080702,000000,264.9800000
ROSN,D,20080703,000000,265.0000000
ROSN,D,20080704,000000,255.0000000
ROSN,D,20080707,000000,255.6000000
ROSN,D,20080708,000000,253.0000000
ROSN,D,20080709,000000,248.1200000
ROSN,D,20080710,000000,251.3700000
ROSN,D,20080711,000000,249.5400000
ROSN,D,20080714,000000,262.2000000
ROSN,D,20080715,000000,256.5500000
ROSN,D,20080716,000000,259.9800000
ROSN,D,20080717,000000,269.6000000
ROSN,D,20080718,000000,251.6600000
ROSN,D,20080721,000000,251.0000000
ROSN,D,20080722,000000,250.6000000
ROSN,D,20080723,000000,250.0000000
ROSN,D,20080724,000000,239.7000000
ROSN,D,20080725,000000,228.0000000
ROSN,D,20080728,000000,231.6900000
ROSN,D,20080729,000000,237.5200000
ROSN,D,20080730,000000,244.0000000
ROSN,D,20080731,000000,247.4000000
ROSN,D,20080801,000000,240.8000000
ROSN,D,20080804,000000,231.0200000
ROSN,D,20080805,000000,216.0000000
ROSN,D,20080806,000000,222.2000000
ROSN,D,20080807,000000,223.2000000
ROSN,D,20080808,000000,205.7700000
ROSN,D,20080811,000000,213.5000000
ROSN,D,20080812,000000,217.0300000
ROSN,D,20080813,000000,209.6000000
ROSN,D,20080814,000000,213.0000000
ROSN,D,20080815,000000,216.8000000
ROSN,D,20080818,000000,216.3300000
ROSN,D,20080819,000000,200.5100000
ROSN,D,20080820,000000,202.5700000
ROSN,D,20080821,000000,201.0000000
ROSN,D,20080822,000000,199.1000000
ROSN,D,20080825,000000,190.1000000
ROSN,D,20080826,000000,191.3500000
ROSN,D,20080827,000000,194.0000000
ROSN,D,20080828,000000,206.8500000
ROSN,D,20080829,000000,209.0000000
ROSN,D,20080901,000000,217.5000000
ROSN,D,20080902,000000,214.8700000
ROSN,D,20080903,000000,207.2300000
ROSN,D,20080904,000000,198.0000000
ROSN,D,20080905,000000,198.9900000
ROSN,D,20080908,000000,210.2500000
ROSN,D,20080909,000000,187.4000000
ROSN,D,20080910,000000,190.5000000
ROSN,D,20080911,000000,180.3000000
ROSN,D,20080912,000000,185.5000000
ROSN,D,20080915,000000,170.0100000
ROSN,D,20080916,000000,133.8500000
ROSN,D,20080917,000000,128.5000000
ROSN,D,20080919,000000,188.0000000
ROSN,D,20080922,000000,193.5000000
ROSN,D,20080923,000000,195.9800000
ROSN,D,20080924,000000,199.9700000
ROSN,D,20080925,000000,191.5000000
ROSN,D,20080926,000000,190.0100000
ROSN,D,20080929,000000,176.5100000
ROSN,D,20080930,000000,171.3900000
ROSN,D,20081001,000000,166.4600000
ROSN,D,20081002,000000,153.5000000
ROSN,D,20081003,000000,143.3600000
ROSN,D,20081006,000000,108.9500000
ROSN,D,20081007,000000,107.0800000
ROSN,D,20081008,000000,91.2900000
ROSN,D,20081009,000000,103.8000000
ROSN,D,20081013,000000,94.7300000
ROSN,D,20081014,000000,109.7000000
ROSN,D,20081015,000000,102.5000000
ROSN,D,20081016,000000,100.9700000
ROSN,D,20081017,000000,97.0000000
ROSN,D,20081020,000000,105.5000000
ROSN,D,20081021,000000,105.9000000
ROSN,D,20081022,000000,103.0000000
ROSN,D,20081023,000000,98.0000000
ROSN,D,20081024,000000,84.0000000
ROSN,D,20081028,000000,85.8200000
ROSN,D,20081029,000000,98.0000000
ROSN,D,20081030,000000,125.0000000
ROSN,D,20081031,000000,123.6000000
ROSN,D,20081101,000000,126.9100000
ROSN,D,20081105,000000,127.0000000
ROSN,D,20081106,000000,114.5000000
ROSN,D,20081107,000000,113.2900000
ROSN,D,20081110,000000,118.2000000
ROSN,D,20081111,000000,102.6100000
ROSN,D,20081113,000000,94.8500000
ROSN,D,20081114,000000,91.4500000
ROSN,D,20081117,000000,86.1900000
ROSN,D,20081118,000000,87.1200000
ROSN,D,20081119,000000,87.0000000
ROSN,D,20081120,000000,85.2500000
ROSN,D,20081121,000000,82.4100000
ROSN,D,20081124,000000,103.0700000
ROSN,D,20081125,000000,106.7600000
ROSN,D,20081126,000000,105.0200000
ROSN,D,20081127,000000,109.9500000
ROSN,D,20081128,000000,108.5000000
ROSN,D,20081201,000000,99.9900000
ROSN,D,20081202,000000,99.0000000
ROSN,D,20081203,000000,96.6200000
ROSN,D,20081204,000000,95.9700000
ROSN,D,20081205,000000,97.0000000
ROSN,D,20081208,000000,110.6000000
ROSN,D,20081209,000000,110.2000000
ROSN,D,20081210,000000,118.3500000
ROSN,D,20081211,000000,114.5000000
ROSN,D,20081212,000000,110.6000000
ROSN,D,20081215,000000,114.9500000
ROSN,D,20081216,000000,115.3200000
ROSN,D,20081217,000000,114.0000000
ROSN,D,20081218,000000,103.8000000
ROSN,D,20081219,000000,103.7900000
ROSN,D,20081222,000000,108.4000000
ROSN,D,20081223,000000,115.0500000
ROSN,D,20081224,000000,115.3300000
ROSN,D,20081225,000000,113.0000000
ROSN,D,20081226,000000,112.0000000
ROSN,D,20081229,000000,113.9800000
ROSN,D,20081230,000000,112.3400000
ROSN,D,20081231,000000,110.2900000
ROSN,D,20090111,000000,114.2200000
ROSN,D,20090112,000000,117.2000000
ROSN,D,20090113,000000,118.8000000
ROSN,D,20090114,000000,107.8400000
ROSN,D,20090115,000000,109.3000000
ROSN,D,20090116,000000,109.8800000
ROSN,D,20090119,000000,107.7000000
ROSN,D,20090120,000000,104.5800000
ROSN,D,20090121,000000,106.5000000
ROSN,D,20090122,000000,102.5900000
ROSN,D,20090123,000000,103.0000000
ROSN,D,20090126,000000,114.0200000
ROSN,D,20090127,000000,109.6400000
ROSN,D,20090128,000000,112.6500000
ROSN,D,20090129,000000,112.5100000
ROSN,D,20090130,000000,111.1600000
ROSN,D,20090202,000000,110.9000000
ROSN,D,20090203,000000,110.9200000
ROSN,D,20090204,000000,112.0100000
ROSN,D,20090205,000000,107.5100000
ROSN,D,20090206,000000,111.9900000
ROSN,D,20090209,000000,119.0000000
ROSN,D,20090210,000000,129.0000000
ROSN,D,20090211,000000,129.4000000
ROSN,D,20090212,000000,120.9900000
ROSN,D,20090213,000000,130.5000000
ROSN,D,20090216,000000,125.0000000
ROSN,D,20090217,000000,113.2600000
ROSN,D,20090218,000000,111.5200000
ROSN,D,20090219,000000,114.5100000
ROSN,D,20090220,000000,112.5000000
ROSN,D,20090224,000000,113.0700000
ROSN,D,20090225,000000,113.1500000
ROSN,D,20090226,000000,124.4800000
ROSN,D,20090227,000000,126.1000000
ROSN,D,20090302,000000,120.2500000
ROSN,D,20090303,000000,124.6000000
ROSN,D,20090304,000000,130.6900000
ROSN,D,20090305,000000,124.8100000
ROSN,D,20090306,000000,130.0000000
ROSN,D,20090310,000000,149.4900000
ROSN,D,20090311,000000,144.4900000
ROSN,D,20090312,000000,144.1000000
ROSN,D,20090313,000000,153.0000000
ROSN,D,20090316,000000,156.0200000
ROSN,D,20090317,000000,159.1100000
ROSN,D,20090318,000000,147.7100000
ROSN,D,20090319,000000,158.6500000
ROSN,D,20090320,000000,158.1000000
ROSN,D,20090323,000000,169.3900000
ROSN,D,20090324,000000,160.3000000
ROSN,D,20090325,000000,165.2200000
ROSN,D,20090326,000000,167.0000000
ROSN,D,20090327,000000,157.0000000
ROSN,D,20090330,000000,144.0000000
ROSN,D,20090331,000000,146.5900000
ROSN,D,20090401,000000,151.4500000
ROSN,D,20090402,000000,164.3700000
ROSN,D,20090403,000000,170.5100000
ROSN,D,20090406,000000,168.0100000
ROSN,D,20090407,000000,168.8600000
ROSN,D,20090408,000000,172.7900000
ROSN,D,20090409,000000,184.6000000
ROSN,D,20090410,000000,184.0900000
ROSN,D,20090413,000000,176.5900000
ROSN,D,20090414,000000,176.9900000
ROSN,D,20090415,000000,171.2500000
ROSN,D,20090416,000000,174.6200000
ROSN,D,20090417,000000,182.5000000
ROSN,D,20090420,000000,173.6600000
ROSN,D,20090421,000000,171.0000000
ROSN,D,20090422,000000,176.0100000
ROSN,D,20090423,000000,178.0000000
ROSN,D,20090424,000000,175.0300000
ROSN,D,20090427,000000,167.0000000
ROSN,D,20090428,000000,163.6700000
ROSN,D,20090429,000000,177.2100000
ROSN,D,20090430,000000,176.9900000
ROSN,D,20090504,000000,181.5500000
ROSN,D,20090505,000000,177.8200000
ROSN,D,20090506,000000,181.7400000
ROSN,D,20090507,000000,183.7200000
ROSN,D,20090508,000000,181.6000000
ROSN,D,20090512,000000,187.0000000
ROSN,D,20090513,000000,178.6400000
ROSN,D,20090514,000000,174.9900000
ROSN,D,20090515,000000,173.7100000
ROSN,D,20090518,000000,177.2700000
ROSN,D,20090519,000000,181.0000000
ROSN,D,20090520,000000,191.8000000
ROSN,D,20090521,000000,180.5500000
ROSN,D,20090522,000000,185.0900000
ROSN,D,20090525,000000,185.0500000
ROSN,D,20090526,000000,184.1100000
ROSN,D,20090527,000000,190.6100000
ROSN,D,20090528,000000,197.3100000
ROSN,D,20090529,000000,206.5100000
ROSN,D,20090601,000000,219.7900000
ROSN,D,20090602,000000,219.6000000
ROSN,D,20090603,000000,201.1000000
ROSN,D,20090604,000000,200.1100000
ROSN,D,20090605,000000,202.0000000
ROSN,D,20090608,000000,198.4500000
ROSN,D,20090609,000000,195.0100000
ROSN,D,20090610,000000,199.9000000
ROSN,D,20090611,000000,201.0000000
ROSN,D,20090615,000000,188.5000000
ROSN,D,20090616,000000,191.9900000
ROSN,D,20090617,000000,180.9800000
ROSN,D,20090618,000000,176.6400000
ROSN,D,20090619,000000,182.4800000
ROSN,D,20090622,000000,166.9000000
ROSN,D,20090623,000000,165.3100000
ROSN,D,20090624,000000,172.9900000
ROSN,D,20090625,000000,169.7600000
ROSN,D,20090626,000000,166.7500000
ROSN,D,20090629,000000,172.8800000
ROSN,D,20090630,000000,168.0000000
ROSN,D,20090701,000000,173.1900000
ROSN,D,20090702,000000,168.0000000
ROSN,D,20090703,000000,170.1000000
ROSN,D,20090706,000000,163.7200000
ROSN,D,20090707,000000,162.5000000
ROSN,D,20090708,000000,157.6900000
ROSN,D,20090709,000000,156.5000000
ROSN,D,20090710,000000,159.1000000
ROSN,D,20090713,000000,158.0100000
ROSN,D,20090714,000000,160.2000000
ROSN,D,20090715,000000,167.4900000
ROSN,D,20090716,000000,167.7300000
ROSN,D,20090717,000000,171.8200000
ROSN,D,20090720,000000,175.9000000
ROSN,D,20090721,000000,179.4800000
ROSN,D,20090722,000000,175.5200000
ROSN,D,20090723,000000,184.9000000
ROSN,D,20090724,000000,186.5200000
ROSN,D,20090727,000000,186.3600000
ROSN,D,20090728,000000,181.9800000
ROSN,D,20090729,000000,181.8000000
ROSN,D,20090730,000000,191.0500000
ROSN,D,20090731,000000,191.0000000
ROSN,D,20090803,000000,199.0000000
ROSN,D,20090804,000000,201.2200000
ROSN,D,20090805,000000,197.4600000
ROSN,D,20090806,000000,199.0000000
ROSN,D,20090807,000000,203.3300000
ROSN,D,20090810,000000,200.7700000
ROSN,D,20090811,000000,191.9700000
ROSN,D,20090812,000000,194.7000000
ROSN,D,20090813,000000,195.5000000
ROSN,D,20090814,000000,189.2500000
ROSN,D,20090817,000000,179.8300000
ROSN,D,20090818,000000,179.0000000
ROSN,D,20090819,000000,178.6000000
ROSN,D,20090820,000000,187.5400000
ROSN,D,20090821,000000,200.3900000
ROSN,D,20090824,000000,204.8800000
ROSN,D,20090825,000000,206.8000000
ROSN,D,20090826,000000,203.3600000
ROSN,D,20090827,000000,197.7300000
ROSN,D,20090828,000000,202.9000000
ROSN,D,20090831,000000,198.3000000
ROSN,D,20090901,000000,201.1700000
ROSN,D,20090902,000000,197.3000000
ROSN,D,20090903,000000,200.2000000
ROSN,D,20090904,000000,197.8000000
ROSN,D,20090907,000000,203.0000000
ROSN,D,20090908,000000,210.0500000
ROSN,D,20090909,000000,211.5700000
ROSN,D,20090910,000000,209.5000000
ROSN,D,20090911,000000,212.8500000
ROSN,D,20090914,000000,212.8100000
ROSN,D,20090915,000000,224.3100000
ROSN,D,20090916,000000,224.4000000
ROSN,D,20090917,000000,226.2100000
ROSN,D,20090918,000000,226.4900000
ROSN,D,20090921,000000,222.5100000
ROSN,D,20090922,000000,225.7000000
ROSN,D,20090923,000000,225.6100000
ROSN,D,20090924,000000,220.5400000
ROSN,D,20090925,000000,222.2000000
ROSN,D,20090928,000000,230.6200000
ROSN,D,20090929,000000,229.0000000
ROSN,D,20090930,000000,227.2000000
ROSN,D,20091001,000000,227.5000000
ROSN,D,20091002,000000,220.7000000
ROSN,D,20091005,000000,219.9300000
ROSN,D,20091006,000000,231.0200000
ROSN,D,20091007,000000,232.1800000
ROSN,D,20091008,000000,243.5100000
ROSN,D,20091009,000000,248.6900000
ROSN,D,20091012,000000,254.9000000
ROSN,D,20091013,000000,242.2000000
ROSN,D,20091014,000000,244.4000000
ROSN,D,20091015,000000,245.1300000
ROSN,D,20091016,000000,241.9100000
ROSN,D,20091019,000000,248.9800000
ROSN,D,20091020,000000,245.4600000
ROSN,D,20091021,000000,247.9000000
ROSN,D,20091022,000000,246.0000000
ROSN,D,20091023,000000,246.0000000
ROSN,D,20091026,000000,244.7800000
ROSN,D,20091027,000000,240.3200000
ROSN,D,20091028,000000,227.5000000
ROSN,D,20091029,000000,232.9900000
ROSN,D,20091030,000000,222.9000000
ROSN,D,20091102,000000,226.5000000
ROSN,D,20091103,000000,216.9800000
ROSN,D,20091105,000000,224.8600000
ROSN,D,20091106,000000,223.6200000
ROSN,D,20091109,000000,238.3000000
ROSN,D,20091110,000000,244.0000000
ROSN,D,20091111,000000,243.6200000
ROSN,D,20091112,000000,248.4900000
ROSN,D,20091113,000000,244.9000000
ROSN,D,20091116,000000,257.2900000
ROSN,D,20091117,000000,254.5000000
ROSN,D,20091118,000000,261.3500000
ROSN,D,20091119,000000,252.9000000
ROSN,D,20091120,000000,248.2100000
ROSN,D,20091123,000000,258.0000000
ROSN,D,20091124,000000,254.3400000
ROSN,D,20091125,000000,248.8100000
ROSN,D,20091126,000000,239.6900000
ROSN,D,20091127,000000,239.4700000
ROSN,D,20091130,000000,233.8100000
ROSN,D,20091201,000000,246.0000000
ROSN,D,20091202,000000,248.5200000
ROSN,D,20091203,000000,243.1000000
ROSN,D,20091204,000000,252.3900000
ROSN,D,20091207,000000,247.6000000
ROSN,D,20091208,000000,243.0000000
ROSN,D,20091209,000000,239.5100000
ROSN,D,20091210,000000,242.7900000
ROSN,D,20091211,000000,240.5100000
ROSN,D,20091214,000000,242.5500000
ROSN,D,20091215,000000,245.8000000
ROSN,D,20091216,000000,261.4000000
ROSN,D,20091217,000000,253.4900000
ROSN,D,20091218,000000,256.0900000
ROSN,D,20091221,000000,255.0000000
ROSN,D,20091222,000000,252.9700000
ROSN,D,20091223,000000,253.0000000
ROSN,D,20091224,000000,249.0000000
ROSN,D,20091225,000000,251.0000000
ROSN,D,20091228,000000,254.2500000
ROSN,D,20091229,000000,252.4200000
ROSN,D,20091230,000000,251.0000000
ROSN,D,20091231,000000,252.0100000
ROSN,D,20100111,000000,271.7000000
ROSN,D,20100112,000000,266.5200000
ROSN,D,20100113,000000,267.5400000
ROSN,D,20100114,000000,268.0000000
ROSN,D,20100115,000000,268.5000000
ROSN,D,20100118,000000,270.8700000
ROSN,D,20100119,000000,269.7300000
ROSN,D,20100120,000000,264.8000000
ROSN,D,20100121,000000,257.0000000
ROSN,D,20100122,000000,248.3200000
ROSN,D,20100125,000000,251.5000000
ROSN,D,20100126,000000,238.4900000
ROSN,D,20100127,000000,234.0500000
ROSN,D,20100128,000000,237.4800000
ROSN,D,20100129,000000,236.2500000
ROSN,D,20100201,000000,233.5000000
ROSN,D,20100202,000000,241.9900000
ROSN,D,20100203,000000,237.6100000
ROSN,D,20100204,000000,231.7000000
ROSN,D,20100205,000000,223.5500000
ROSN,D,20100208,000000,216.8800000
ROSN,D,20100209,000000,220.6700000
ROSN,D,20100210,000000,219.0000000
ROSN,D,20100211,000000,223.9300000
ROSN,D,20100212,000000,222.6000000
ROSN,D,20100215,000000,225.7000000
ROSN,D,20100216,000000,233.4500000
ROSN,D,20100217,000000,231.3900000
ROSN,D,20100218,000000,229.2000000
ROSN,D,20100219,000000,236.2500000
ROSN,D,20100224,000000,230.2500000
ROSN,D,20100225,000000,227.1100000
ROSN,D,20100226,000000,230.9500000
ROSN,D,20100227,000000,231.2000000
ROSN,D,20100301,000000,235.1100000
ROSN,D,20100302,000000,236.5300000
ROSN,D,20100303,000000,238.3500000
ROSN,D,20100304,000000,238.5000000
ROSN,D,20100305,000000,243.4400000
ROSN,D,20100309,000000,239.7800000
ROSN,D,20100310,000000,237.5000000
ROSN,D,20100311,000000,237.5600000
ROSN,D,20100312,000000,239.1700000
ROSN,D,20100315,000000,235.5900000
ROSN,D,20100316,000000,237.6600000
ROSN,D,20100317,000000,233.3500000
ROSN,D,20100318,000000,232.4000000
ROSN,D,20100319,000000,228.5200000
ROSN,D,20100322,000000,225.1000000
ROSN,D,20100323,000000,223.8300000
ROSN,D,20100324,000000,225.7000000
ROSN,D,20100325,000000,225.5000000
ROSN,D,20100326,000000,233.4100000
ROSN,D,20100329,000000,235.0000000
ROSN,D,20100330,000000,235.2000000
ROSN,D,20100331,000000,233.5600000
ROSN,D,20100401,000000,237.1000000
