"pricingdate","priceclose"
2017-08-07 00:00:00,12.165000
2017-08-08 00:00:00,12.405000
2017-08-09 00:00:00,12.235000
2017-08-10 00:00:00,12.200000
2017-08-11 00:00:00,12.090000
2017-08-14 00:00:00,12.270000
2017-08-15 00:00:00,12.195000
2017-08-16 00:00:00,12.420000
2017-08-17 00:00:00,12.365000
2017-08-18 00:00:00,12.050000
2017-08-21 00:00:00,12.110000
2017-08-22 00:00:00,12.200000
2017-08-23 00:00:00,12.500000
2017-08-24 00:00:00,12.910000
2017-08-25 00:00:00,13.150000
2017-08-29 00:00:00,13.090000
2017-08-30 00:00:00,13.300000
2017-08-31 00:00:00,13.650000
2017-09-01 00:00:00,13.590000
2017-09-04 00:00:00,13.640000
2017-09-05 00:00:00,13.640000
2017-09-06 00:00:00,13.560000
2017-09-07 00:00:00,13.695000
2017-09-08 00:00:00,13.850000
2017-09-11 00:00:00,14.195000
2017-09-12 00:00:00,14.085000
2017-09-13 00:00:00,13.905000
2017-09-14 00:00:00,13.900000
2017-09-15 00:00:00,13.800000
2017-09-18 00:00:00,13.870000
2017-09-19 00:00:00,13.515000
2017-09-20 00:00:00,13.630000
2017-09-21 00:00:00,13.730000
2017-09-22 00:00:00,13.910000
2017-09-25 00:00:00,14.175000
2017-09-26 00:00:00,14.550000
2017-09-27 00:00:00,14.210000
2017-09-28 00:00:00,14.135000
2017-09-29 00:00:00,14.235000
2017-10-02 00:00:00,14.315000
2017-10-03 00:00:00,14.230000
2017-10-04 00:00:00,14.180000
2017-10-05 00:00:00,14.270000
2017-10-06 00:00:00,14.230000
2017-10-09 00:00:00,14.105000
2017-10-10 00:00:00,14.200000
2017-10-11 00:00:00,14.485000
2017-10-12 00:00:00,14.490000
2017-10-13 00:00:00,14.680000
2017-10-16 00:00:00,14.700000
2017-10-17 00:00:00,14.650000
2017-10-18 00:00:00,14.600000
2017-10-19 00:00:00,14.330000
2017-10-20 00:00:00,14.430000
2017-10-23 00:00:00,14.295000
2017-10-24 00:00:00,14.325000
2017-10-25 00:00:00,14.540000
2017-10-26 00:00:00,14.370000
2017-10-27 00:00:00,14.305000
2017-10-30 00:00:00,14.510000
2017-10-31 00:00:00,14.350000
2017-11-01 00:00:00,14.450000
2017-11-02 00:00:00,14.325000
2017-11-03 00:00:00,14.140000
2017-11-06 00:00:00,14.260000
2017-11-07 00:00:00,14.800000
2017-11-08 00:00:00,15.110000
2017-11-09 00:00:00,15.885000
2017-11-10 00:00:00,15.650000
2017-11-13 00:00:00,15.505000
2017-11-14 00:00:00,15.710000
2017-11-15 00:00:00,16.125000
2017-11-16 00:00:00,16.365000
2017-11-17 00:00:00,16.400000
2017-11-20 00:00:00,16.350000
2017-11-21 00:00:00,17.010000
2017-11-22 00:00:00,17.040000
2017-11-23 00:00:00,16.670000
2017-11-24 00:00:00,16.860000
2017-11-27 00:00:00,16.670000
2017-11-28 00:00:00,16.860000
2017-11-29 00:00:00,16.780000
2017-11-30 00:00:00,16.310000
2017-12-01 00:00:00,16.250000
2017-12-04 00:00:00,16.410000
2017-12-05 00:00:00,16.520000
2017-12-06 00:00:00,16.350000
2017-12-07 00:00:00,16.025000
2017-12-08 00:00:00,16.130000
2017-12-11 00:00:00,16.535000
2017-12-12 00:00:00,16.675000
2017-12-13 00:00:00,16.165000
2017-12-14 00:00:00,16.900000
2017-12-15 00:00:00,16.720000
2017-12-18 00:00:00,16.910000
2017-12-19 00:00:00,16.700000
2017-12-20 00:00:00,16.760000
2017-12-21 00:00:00,16.555000
2017-12-22 00:00:00,16.585000
2017-12-27 00:00:00,17.100000
2017-12-28 00:00:00,16.900000
2017-12-29 00:00:00,16.930000
2018-01-02 00:00:00,17.420000
2018-01-03 00:00:00,17.620000
2018-01-04 00:00:00,18.080000
2018-01-05 00:00:00,18.330000
2018-01-08 00:00:00,18.330000
2018-01-09 00:00:00,18.255000
2018-01-10 00:00:00,18.160000
2018-01-11 00:00:00,18.250000
2018-01-12 00:00:00,18.400000
2018-01-15 00:00:00,18.500000
2018-01-16 00:00:00,18.490000
2018-01-17 00:00:00,18.400000
2018-01-18 00:00:00,18.950000
2018-01-19 00:00:00,18.690000
2018-01-22 00:00:00,18.825000
2018-01-23 00:00:00,18.705000
2018-01-24 00:00:00,18.975000
2018-01-25 00:00:00,19.290000
2018-01-26 00:00:00,18.750000
2018-01-29 00:00:00,19.000000
2018-01-30 00:00:00,19.565000
2018-01-31 00:00:00,20.150000
2018-02-01 00:00:00,20.140000
2018-02-02 00:00:00,19.320000
2018-02-05 00:00:00,19.170000
2018-02-06 00:00:00,19.100000
2018-02-07 00:00:00,19.090000
2018-02-08 00:00:00,18.500000
2018-02-09 00:00:00,18.110000
2018-02-12 00:00:00,18.590000
2018-02-13 00:00:00,18.910000
2018-02-14 00:00:00,19.490000
2018-02-15 00:00:00,20.080000
2018-02-16 00:00:00,20.050000
2018-02-19 00:00:00,20.060000
2018-02-20 00:00:00,19.920000
2018-02-21 00:00:00,20.750000
2018-02-22 00:00:00,20.680000
2018-02-23 00:00:00,20.300000
2018-02-26 00:00:00,20.900000
2018-02-27 00:00:00,20.790000
2018-02-28 00:00:00,20.450000
2018-03-01 00:00:00,20.270000
2018-03-02 00:00:00,19.930000
2018-03-05 00:00:00,20.180000
2018-03-06 00:00:00,20.150000
2018-03-07 00:00:00,19.845000
2018-03-08 00:00:00,19.660000
2018-03-09 00:00:00,19.930000
2018-03-12 00:00:00,19.900000
2018-03-13 00:00:00,19.760000
2018-03-14 00:00:00,18.705000
2018-03-15 00:00:00,18.200000
2018-03-16 00:00:00,18.235000
2018-03-19 00:00:00,18.150000
2018-03-20 00:00:00,18.450000
2018-03-21 00:00:00,19.510000
2018-03-22 00:00:00,19.225000
2018-03-23 00:00:00,19.000000
2018-03-26 00:00:00,18.950000
2018-03-27 00:00:00,18.735000
2018-03-28 00:00:00,18.300000
2018-03-29 00:00:00,18.630000
2018-04-03 00:00:00,18.435000
2018-04-04 00:00:00,18.530000
2018-04-05 00:00:00,19.200000
2018-04-06 00:00:00,18.960000
2018-04-09 00:00:00,14.860000
2018-04-10 00:00:00,14.155000
2018-04-11 00:00:00,13.070000
2018-04-12 00:00:00,14.160000
2018-04-13 00:00:00,13.500000
2018-04-16 00:00:00,13.280000
2018-04-17 00:00:00,14.180000
2018-04-18 00:00:00,14.865000
2018-04-19 00:00:00,14.920000
2018-04-20 00:00:00,14.915000
2018-04-23 00:00:00,15.160000
2018-04-24 00:00:00,15.500000
2018-04-25 00:00:00,14.855000
2018-04-26 00:00:00,14.585000
2018-04-27 00:00:00,14.600000
2018-04-30 00:00:00,14.900000
2018-05-01 00:00:00,14.730000
2018-05-02 00:00:00,14.610000
2018-05-03 00:00:00,14.790000
2018-05-04 00:00:00,14.760000
2018-05-08 00:00:00,14.560000
2018-05-09 00:00:00,14.700000
2018-05-10 00:00:00,15.285000
2018-05-11 00:00:00,15.760000
2018-05-14 00:00:00,15.635000
2018-05-15 00:00:00,15.060000
2018-05-16 00:00:00,15.100000
2018-05-17 00:00:00,15.140000
2018-05-18 00:00:00,14.650000
2018-05-21 00:00:00,14.800000
2018-05-22 00:00:00,15.070000
2018-05-23 00:00:00,14.645000
2018-05-24 00:00:00,14.780000
2018-05-25 00:00:00,14.560000
2018-05-29 00:00:00,14.400000
2018-05-30 00:00:00,14.400000
2018-05-31 00:00:00,14.380000
2018-06-01 00:00:00,14.550000
2018-06-04 00:00:00,14.500000
2018-06-05 00:00:00,14.195000
2018-06-06 00:00:00,14.320000
2018-06-07 00:00:00,14.340000
2018-06-08 00:00:00,13.930000
2018-06-11 00:00:00,13.850000
2018-06-12 00:00:00,14.000000
2018-06-13 00:00:00,14.120000
2018-06-14 00:00:00,14.190000
2018-06-15 00:00:00,13.650000
2018-06-18 00:00:00,13.230000
2018-06-19 00:00:00,12.970000
2018-06-20 00:00:00,13.510000
2018-06-21 00:00:00,13.375000
2018-06-22 00:00:00,13.940000
2018-06-25 00:00:00,13.180000
2018-06-26 00:00:00,13.030000
2018-06-27 00:00:00,13.620000
2018-06-28 00:00:00,13.660000
2018-06-29 00:00:00,14.435000
2018-07-02 00:00:00,14.470000
2018-07-03 00:00:00,14.210000
2018-07-04 00:00:00,14.190000
2018-07-05 00:00:00,14.810000
2018-07-06 00:00:00,14.950000
2018-07-09 00:00:00,15.435000
2018-07-10 00:00:00,15.505000
2018-07-11 00:00:00,15.245000
2018-07-12 00:00:00,15.010000
2018-07-13 00:00:00,15.150000
2018-07-16 00:00:00,15.020000
2018-07-17 00:00:00,14.555000
2018-07-18 00:00:00,14.000000
2018-07-19 00:00:00,13.410000
2018-07-20 00:00:00,13.190000
2018-07-23 00:00:00,13.500000
2018-07-24 00:00:00,14.010000
2018-07-25 00:00:00,13.960000
2018-07-26 00:00:00,13.725000
2018-07-27 00:00:00,13.725000
2018-07-30 00:00:00,13.830000
2018-07-31 00:00:00,14.090000
2018-08-01 00:00:00,13.820000
2018-08-02 00:00:00,13.325000
2018-08-03 00:00:00,13.040000
2018-08-06 00:00:00,12.965000
2018-08-07 00:00:00,13.100000
2018-08-08 00:00:00,12.060000
2018-08-09 00:00:00,11.880000
2018-08-10 00:00:00,11.160000
2018-08-13 00:00:00,11.600000
2018-08-14 00:00:00,11.865000
2018-08-15 00:00:00,11.330000
2018-08-16 00:00:00,11.725000
2018-08-17 00:00:00,11.480000
2018-08-20 00:00:00,11.610000
2018-08-21 00:00:00,11.565000
2018-08-22 00:00:00,11.315000
2018-08-23 00:00:00,10.900000
2018-08-24 00:00:00,10.480000
2018-08-27 00:00:00,10.466330
2018-08-28 00:00:00,11.000000
2018-08-29 00:00:00,10.890000
2018-08-30 00:00:00,10.690000
2018-08-31 00:00:00,10.855000
2018-09-03 00:00:00,10.830000
2018-09-04 00:00:00,10.670000
2018-09-05 00:00:00,10.600000
2018-09-06 00:00:00,10.260000
2018-09-07 00:00:00,10.250000
2018-09-10 00:00:00,9.950000
2018-09-11 00:00:00,9.900000
2018-09-12 00:00:00,10.400000
2018-09-13 00:00:00,10.930000
2018-09-14 00:00:00,11.450000
2018-09-17 00:00:00,11.315000
2018-09-18 00:00:00,11.700000
2018-09-19 00:00:00,11.975000
2018-09-20 00:00:00,11.840000
2018-09-21 00:00:00,11.885000
2018-09-24 00:00:00,12.350000
2018-09-25 00:00:00,12.110000
2018-09-26 00:00:00,12.060000
2018-09-27 00:00:00,12.645000
2018-09-28 00:00:00,12.680000
2018-10-01 00:00:00,12.690000
2018-10-02 00:00:00,12.405000
2018-10-03 00:00:00,12.300000
2018-10-04 00:00:00,11.560000
2018-10-05 00:00:00,11.485000
2018-10-08 00:00:00,11.735000
2018-10-09 00:00:00,11.750000
2018-10-10 00:00:00,11.610000
2018-10-11 00:00:00,11.440000
2018-10-12 00:00:00,11.840000
2018-10-15 00:00:00,11.890000
2018-10-16 00:00:00,12.255000
2018-10-17 00:00:00,12.185000
2018-10-18 00:00:00,11.895000
2018-10-19 00:00:00,11.380000
2018-10-22 00:00:00,11.300000
2018-10-23 00:00:00,11.245000
2018-10-24 00:00:00,11.700000
2018-10-25 00:00:00,11.580000
2018-10-26 00:00:00,11.115000
2018-10-29 00:00:00,11.240000
2018-10-30 00:00:00,11.480000
2018-10-31 00:00:00,11.800000
2018-11-01 00:00:00,11.760000
2018-11-02 00:00:00,11.935000
2018-11-05 00:00:00,12.260000
2018-11-06 00:00:00,12.380000
2018-11-07 00:00:00,12.450000
2018-11-08 00:00:00,12.525000
2018-11-09 00:00:00,12.000000
2018-11-12 00:00:00,11.795000
2018-11-13 00:00:00,12.000000
2018-11-14 00:00:00,12.050000
2018-11-15 00:00:00,12.410000
2018-11-16 00:00:00,12.120000
2018-11-19 00:00:00,12.360000
2018-11-20 00:00:00,11.900000
2018-11-21 00:00:00,12.360000
2018-11-22 00:00:00,12.355000
2018-11-23 00:00:00,12.070000
2018-11-26 00:00:00,11.450000
2018-11-27 00:00:00,11.480000
2018-11-28 00:00:00,11.420000
2018-11-29 00:00:00,11.885000
2018-11-30 00:00:00,11.855000
2018-12-03 00:00:00,12.260000
2018-12-04 00:00:00,11.900000
2018-12-05 00:00:00,11.850000
2018-12-06 00:00:00,11.420000
2018-12-07 00:00:00,11.690000
2018-12-10 00:00:00,11.510000
2018-12-11 00:00:00,11.650000
2018-12-12 00:00:00,11.450000
2018-12-13 00:00:00,11.350000
2018-12-14 00:00:00,10.990000
2018-12-17 00:00:00,10.980000
2018-12-18 00:00:00,10.980000
2018-12-19 00:00:00,11.135000
2018-12-20 00:00:00,11.060000
2018-12-21 00:00:00,10.800000
2018-12-24 00:00:00,10.740000
2018-12-27 00:00:00,10.695000
2018-12-28 00:00:00,10.815000
2018-12-31 00:00:00,10.960000
2019-01-02 00:00:00,11.175000
2019-01-03 00:00:00,10.980000
2019-01-04 00:00:00,11.410000
2019-01-07 00:00:00,11.650000
2019-01-08 00:00:00,11.605000
2019-01-09 00:00:00,12.050000
2019-01-10 00:00:00,11.995000
2019-01-11 00:00:00,11.840000
2019-01-14 00:00:00,12.000000
2019-01-15 00:00:00,12.060000
2019-01-16 00:00:00,12.460000
2019-01-17 00:00:00,12.400000
2019-01-18 00:00:00,12.895000
2019-01-21 00:00:00,12.770000
2019-01-22 00:00:00,12.730000
2019-01-23 00:00:00,12.925000
2019-01-24 00:00:00,13.190000
2019-01-25 00:00:00,13.065000
2019-01-28 00:00:00,12.870000
2019-01-29 00:00:00,13.185000
2019-01-30 00:00:00,13.265000
2019-01-31 00:00:00,13.575000
2019-02-01 00:00:00,13.500000
2019-02-04 00:00:00,13.300000
2019-02-05 00:00:00,13.495000
2019-02-06 00:00:00,13.305000
2019-02-07 00:00:00,12.825000
2019-02-08 00:00:00,12.880000
2019-02-11 00:00:00,13.170000
2019-02-12 00:00:00,13.690000
2019-02-13 00:00:00,13.135000
2019-02-14 00:00:00,12.420000
2019-02-15 00:00:00,12.660000
2019-02-18 00:00:00,12.500000
2019-02-19 00:00:00,12.420000
2019-02-20 00:00:00,12.900000
2019-02-21 00:00:00,12.600000
2019-02-22 00:00:00,12.665000
2019-02-25 00:00:00,12.650000
2019-02-26 00:00:00,12.650000
2019-02-27 00:00:00,12.560000
2019-02-28 00:00:00,12.760000
2019-03-01 00:00:00,12.550000
2019-03-04 00:00:00,12.510000
2019-03-05 00:00:00,12.525000
2019-03-06 00:00:00,12.650000
2019-03-07 00:00:00,12.410000
2019-03-08 00:00:00,12.210000
2019-03-11 00:00:00,12.660000
2019-03-12 00:00:00,12.600000
2019-03-13 00:00:00,12.630000
2019-03-14 00:00:00,12.600000
2019-03-15 00:00:00,12.600000
2019-03-18 00:00:00,12.850000
2019-03-19 00:00:00,13.075000
2019-03-20 00:00:00,13.060000
2019-03-21 00:00:00,13.250000
2019-03-22 00:00:00,12.950000
2019-03-25 00:00:00,13.590000
2019-03-26 00:00:00,13.625000
2019-03-27 00:00:00,13.370000
2019-03-28 00:00:00,13.300000
2019-03-29 00:00:00,13.260000
2019-04-01 00:00:00,13.470000
2019-04-02 00:00:00,13.490000
2019-04-03 00:00:00,13.570000
2019-04-04 00:00:00,13.685000
2019-04-05 00:00:00,14.140000
2019-04-08 00:00:00,14.515000
2019-04-09 00:00:00,14.940000
2019-04-10 00:00:00,15.350000
2019-04-11 00:00:00,15.020000
2019-04-12 00:00:00,15.200000
2019-04-15 00:00:00,15.070000
2019-04-16 00:00:00,14.650000
2019-04-17 00:00:00,14.900000
2019-04-18 00:00:00,14.800000
2019-04-23 00:00:00,15.045000
2019-04-24 00:00:00,15.000000
2019-04-25 00:00:00,14.450000
2019-04-26 00:00:00,14.035000
2019-04-29 00:00:00,14.450000
2019-04-30 00:00:00,14.295000
2019-05-01 00:00:00,14.410000
2019-05-02 00:00:00,14.305000
2019-05-03 00:00:00,14.650000
2019-05-07 00:00:00,14.495000
2019-05-08 00:00:00,14.485000
2019-05-09 00:00:00,13.850000
2019-05-10 00:00:00,14.095000
2019-05-13 00:00:00,13.980000
2019-05-14 00:00:00,14.295000
2019-05-15 00:00:00,14.540000
2019-05-16 00:00:00,14.500000
2019-05-17 00:00:00,14.360000
2019-05-20 00:00:00,14.290000
2019-05-21 00:00:00,14.640000
2019-05-22 00:00:00,14.900000
2019-05-23 00:00:00,14.420000
2019-05-24 00:00:00,14.830000
2019-05-28 00:00:00,14.260000
2019-05-29 00:00:00,14.550000
2019-05-30 00:00:00,14.560000
2019-05-31 00:00:00,14.450000
2019-06-03 00:00:00,15.080000
2019-06-04 00:00:00,14.830000
2019-06-05 00:00:00,14.975000
2019-06-06 00:00:00,15.310000
