<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
GAZP,D,20070507,000000,254.5000000
GAZP,D,20070508,000000,250.8800000
GAZP,D,20070510,000000,247.7000000
GAZP,D,20070511,000000,243.4800000
GAZP,D,20070514,000000,242.7100000
GAZP,D,20070515,000000,238.3000000
GAZP,D,20070516,000000,245.8000000
GAZP,D,20070517,000000,244.1900000
GAZP,D,20070518,000000,248.7000000
GAZP,D,20070521,000000,247.3900000
GAZP,D,20070522,000000,247.5800000
GAZP,D,20070523,000000,241.6000000
GAZP,D,20070524,000000,237.1000000
GAZP,D,20070525,000000,238.5000000
GAZP,D,20070528,000000,234.2200000
GAZP,D,20070529,000000,229.2500000
GAZP,D,20070530,000000,227.9900000
GAZP,D,20070531,000000,236.0000000
GAZP,D,20070601,000000,244.8000000
GAZP,D,20070604,000000,246.3000000
GAZP,D,20070605,000000,247.0000000
GAZP,D,20070606,000000,244.0000000
GAZP,D,20070607,000000,241.2800000
GAZP,D,20070608,000000,241.3000000
GAZP,D,20070609,000000,243.0000000
GAZP,D,20070613,000000,246.6400000
GAZP,D,20070614,000000,257.7000000
GAZP,D,20070615,000000,265.0000000
GAZP,D,20070618,000000,264.8200000
GAZP,D,20070619,000000,264.6900000
GAZP,D,20070620,000000,268.2400000
GAZP,D,20070621,000000,262.4000000
GAZP,D,20070622,000000,262.9600000
GAZP,D,20070625,000000,257.8800000
GAZP,D,20070626,000000,261.9900000
GAZP,D,20070627,000000,260.3400000
GAZP,D,20070628,000000,264.5300000
GAZP,D,20070629,000000,267.7400000
GAZP,D,20070702,000000,272.1700000
GAZP,D,20070703,000000,273.1200000
GAZP,D,20070704,000000,270.4500000
GAZP,D,20070705,000000,273.9500000
GAZP,D,20070706,000000,274.8000000
GAZP,D,20070709,000000,278.0000000
GAZP,D,20070710,000000,273.0000000
GAZP,D,20070711,000000,276.3000000
GAZP,D,20070712,000000,284.7400000
GAZP,D,20070713,000000,287.6700000
GAZP,D,20070716,000000,292.0600000
GAZP,D,20070717,000000,290.2500000
GAZP,D,20070718,000000,286.4000000
GAZP,D,20070719,000000,292.5100000
GAZP,D,20070720,000000,291.2700000
GAZP,D,20070723,000000,291.3200000
GAZP,D,20070724,000000,283.3000000
GAZP,D,20070725,000000,283.5000000
GAZP,D,20070726,000000,273.5000000
GAZP,D,20070727,000000,268.4000000
GAZP,D,20070730,000000,271.6500000
GAZP,D,20070731,000000,275.6000000
GAZP,D,20070801,000000,269.9500000
GAZP,D,20070802,000000,273.8000000
GAZP,D,20070803,000000,277.3900000
GAZP,D,20070806,000000,271.4700000
GAZP,D,20070807,000000,273.2000000
GAZP,D,20070808,000000,280.0300000
GAZP,D,20070809,000000,271.9000000
GAZP,D,20070810,000000,266.1300000
GAZP,D,20070813,000000,270.8300000
GAZP,D,20070814,000000,269.0100000
GAZP,D,20070815,000000,263.7500000
GAZP,D,20070816,000000,258.9500000
GAZP,D,20070817,000000,263.9900000
GAZP,D,20070820,000000,261.4900000
GAZP,D,20070821,000000,258.8900000
GAZP,D,20070822,000000,263.5600000
GAZP,D,20070823,000000,264.1900000
GAZP,D,20070824,000000,262.1900000
GAZP,D,20070827,000000,265.1500000
GAZP,D,20070828,000000,262.5000000
GAZP,D,20070829,000000,261.5800000
GAZP,D,20070830,000000,261.0100000
GAZP,D,20070831,000000,265.8000000
GAZP,D,20070903,000000,264.9200000
GAZP,D,20070904,000000,263.0000000
GAZP,D,20070905,000000,262.0000000
GAZP,D,20070906,000000,266.6900000
GAZP,D,20070907,000000,262.0200000
GAZP,D,20070910,000000,260.9000000
GAZP,D,20070911,000000,263.1900000
GAZP,D,20070912,000000,262.0100000
GAZP,D,20070913,000000,269.9800000
GAZP,D,20070914,000000,268.1900000
GAZP,D,20070917,000000,265.9000000
GAZP,D,20070918,000000,268.0000000
GAZP,D,20070919,000000,276.5400000
GAZP,D,20070920,000000,274.0000000
GAZP,D,20070921,000000,272.2500000
GAZP,D,20070924,000000,273.0000000
GAZP,D,20070925,000000,269.2000000
GAZP,D,20070926,000000,273.5500000
GAZP,D,20070927,000000,273.8000000
GAZP,D,20070928,000000,274.2000000
GAZP,D,20071001,000000,272.1200000
GAZP,D,20071002,000000,282.3000000
GAZP,D,20071003,000000,280.3000000
GAZP,D,20071004,000000,283.7100000
GAZP,D,20071005,000000,289.5000000
GAZP,D,20071008,000000,292.0500000
GAZP,D,20071009,000000,293.9800000
GAZP,D,20071010,000000,292.0000000
GAZP,D,20071011,000000,297.0000000
GAZP,D,20071012,000000,293.4000000
GAZP,D,20071015,000000,295.1400000
GAZP,D,20071016,000000,293.1700000
GAZP,D,20071017,000000,293.2000000
GAZP,D,20071018,000000,290.4000000
GAZP,D,20071019,000000,289.2500000
GAZP,D,20071022,000000,284.4500000
GAZP,D,20071023,000000,286.7000000
GAZP,D,20071024,000000,284.1900000
GAZP,D,20071025,000000,287.1500000
GAZP,D,20071026,000000,295.0200000
GAZP,D,20071029,000000,303.8000000
GAZP,D,20071030,000000,304.7500000
GAZP,D,20071031,000000,306.6800000
GAZP,D,20071101,000000,305.4000000
GAZP,D,20071102,000000,307.9200000
GAZP,D,20071106,000000,315.0000000
GAZP,D,20071107,000000,317.6100000
GAZP,D,20071108,000000,323.2500000
GAZP,D,20071109,000000,320.9300000
GAZP,D,20071112,000000,321.1500000
GAZP,D,20071113,000000,317.7000000
GAZP,D,20071114,000000,320.7000000
GAZP,D,20071115,000000,318.2000000
GAZP,D,20071116,000000,313.2000000
GAZP,D,20071119,000000,310.9500000
GAZP,D,20071120,000000,313.2000000
GAZP,D,20071121,000000,306.5000000
GAZP,D,20071122,000000,308.1000000
GAZP,D,20071123,000000,306.8000000
GAZP,D,20071126,000000,311.0000000
GAZP,D,20071127,000000,307.5500000
GAZP,D,20071128,000000,311.4300000
GAZP,D,20071129,000000,315.9000000
GAZP,D,20071130,000000,323.3900000
GAZP,D,20071203,000000,323.1100000
GAZP,D,20071204,000000,329.0200000
GAZP,D,20071205,000000,345.1000000
GAZP,D,20071206,000000,343.7100000
GAZP,D,20071207,000000,347.7000000
GAZP,D,20071210,000000,354.9100000
GAZP,D,20071211,000000,353.0000000
GAZP,D,20071212,000000,357.2000000
GAZP,D,20071213,000000,346.8500000
GAZP,D,20071214,000000,342.7000000
GAZP,D,20071217,000000,340.5000000
GAZP,D,20071218,000000,349.2500000
GAZP,D,20071219,000000,345.0600000
GAZP,D,20071220,000000,352.0000000
GAZP,D,20071221,000000,354.0000000
GAZP,D,20071224,000000,351.7500000
GAZP,D,20071225,000000,349.0000000
GAZP,D,20071226,000000,347.6400000
GAZP,D,20071227,000000,348.9900000
GAZP,D,20071228,000000,342.8800000
GAZP,D,20080109,000000,352.6900000
GAZP,D,20080110,000000,352.4000000
GAZP,D,20080111,000000,355.9100000
GAZP,D,20080114,000000,363.7000000
GAZP,D,20080115,000000,360.2400000
GAZP,D,20080116,000000,342.4500000
GAZP,D,20080117,000000,331.0400000
GAZP,D,20080118,000000,327.0500000
GAZP,D,20080121,000000,303.8000000
GAZP,D,20080122,000000,307.0000000
GAZP,D,20080123,000000,296.0000000
GAZP,D,20080124,000000,307.2000000
GAZP,D,20080125,000000,316.2300000
GAZP,D,20080128,000000,305.3200000
GAZP,D,20080129,000000,312.8300000
GAZP,D,20080130,000000,305.9500000
GAZP,D,20080131,000000,290.9500000
GAZP,D,20080201,000000,305.2000000
GAZP,D,20080204,000000,312.8800000
GAZP,D,20080205,000000,302.4900000
GAZP,D,20080206,000000,297.7000000
GAZP,D,20080207,000000,289.0900000
GAZP,D,20080208,000000,286.3100000
GAZP,D,20080211,000000,292.2500000
GAZP,D,20080212,000000,302.8200000
GAZP,D,20080213,000000,307.8100000
GAZP,D,20080214,000000,309.4500000
GAZP,D,20080215,000000,305.5000000
GAZP,D,20080218,000000,312.7500000
GAZP,D,20080219,000000,318.9500000
GAZP,D,20080220,000000,313.3000000
GAZP,D,20080221,000000,319.2000000
GAZP,D,20080222,000000,317.0500000
GAZP,D,20080226,000000,316.5000000
GAZP,D,20080227,000000,314.4700000
GAZP,D,20080228,000000,310.5400000
GAZP,D,20080229,000000,304.9500000
GAZP,D,20080303,000000,301.2100000
GAZP,D,20080304,000000,306.7000000
GAZP,D,20080305,000000,307.3000000
GAZP,D,20080306,000000,305.1100000
GAZP,D,20080307,000000,298.6700000
GAZP,D,20080311,000000,309.4900000
GAZP,D,20080312,000000,310.1000000
GAZP,D,20080313,000000,302.2500000
GAZP,D,20080314,000000,303.9700000
GAZP,D,20080317,000000,290.3500000
GAZP,D,20080318,000000,296.4700000
GAZP,D,20080319,000000,294.7700000
GAZP,D,20080320,000000,288.0100000
GAZP,D,20080321,000000,288.6500000
GAZP,D,20080324,000000,297.6700000
GAZP,D,20080325,000000,293.1400000
GAZP,D,20080326,000000,292.6400000
GAZP,D,20080327,000000,297.0200000
GAZP,D,20080328,000000,298.8200000
GAZP,D,20080331,000000,297.6100000
GAZP,D,20080401,000000,299.6800000
GAZP,D,20080402,000000,300.4900000
GAZP,D,20080403,000000,297.2500000
GAZP,D,20080404,000000,297.8100000
GAZP,D,20080407,000000,305.6000000
GAZP,D,20080408,000000,302.0000000
GAZP,D,20080409,000000,308.9100000
GAZP,D,20080410,000000,311.7000000
GAZP,D,20080411,000000,307.2000000
GAZP,D,20080414,000000,306.0700000
GAZP,D,20080415,000000,310.4100000
GAZP,D,20080416,000000,314.5300000
GAZP,D,20080417,000000,309.6100000
GAZP,D,20080418,000000,317.3300000
GAZP,D,20080421,000000,314.2400000
GAZP,D,20080422,000000,314.1000000
GAZP,D,20080423,000000,315.5000000
GAZP,D,20080424,000000,311.4000000
GAZP,D,20080425,000000,314.2800000
GAZP,D,20080428,000000,314.0000000
GAZP,D,20080429,000000,312.0600000
GAZP,D,20080430,000000,312.4900000
GAZP,D,20080504,000000,316.0000000
GAZP,D,20080505,000000,313.7000000
GAZP,D,20080506,000000,316.5000000
GAZP,D,20080507,000000,331.6000000
GAZP,D,20080508,000000,349.3100000
GAZP,D,20080512,000000,349.1500000
GAZP,D,20080513,000000,349.4600000
GAZP,D,20080514,000000,359.2400000
GAZP,D,20080515,000000,352.2500000
GAZP,D,20080516,000000,365.2600000
GAZP,D,20080519,000000,367.4000000
GAZP,D,20080520,000000,360.5000000
GAZP,D,20080521,000000,365.0600000
GAZP,D,20080522,000000,356.9500000
GAZP,D,20080523,000000,363.5700000
GAZP,D,20080526,000000,360.5000000
GAZP,D,20080527,000000,353.9700000
GAZP,D,20080528,000000,355.3700000
GAZP,D,20080529,000000,361.0000000
GAZP,D,20080530,000000,360.0900000
GAZP,D,20080602,000000,356.0000000
GAZP,D,20080603,000000,354.1200000
GAZP,D,20080604,000000,342.5000000
GAZP,D,20080605,000000,340.7700000
GAZP,D,20080606,000000,345.3000000
GAZP,D,20080607,000000,336.1400000
GAZP,D,20080609,000000,339.1000000
GAZP,D,20080610,000000,334.7000000
GAZP,D,20080611,000000,343.0000000
GAZP,D,20080616,000000,346.0000000
GAZP,D,20080617,000000,351.1000000
GAZP,D,20080618,000000,351.3000000
GAZP,D,20080619,000000,350.6500000
GAZP,D,20080620,000000,346.5100000
GAZP,D,20080623,000000,344.0700000
GAZP,D,20080624,000000,338.2000000
GAZP,D,20080625,000000,340.5500000
GAZP,D,20080626,000000,336.9000000
GAZP,D,20080627,000000,340.9800000
GAZP,D,20080630,000000,341.0000000
GAZP,D,20080701,000000,327.0100000
GAZP,D,20080702,000000,323.8100000
GAZP,D,20080703,000000,322.1500000
GAZP,D,20080704,000000,318.7000000
GAZP,D,20080707,000000,318.7000000
GAZP,D,20080708,000000,316.0900000
GAZP,D,20080709,000000,312.4000000
GAZP,D,20080710,000000,311.7400000
GAZP,D,20080711,000000,305.1000000
GAZP,D,20080714,000000,313.6900000
GAZP,D,20080715,000000,305.0000000
GAZP,D,20080716,000000,306.0200000
GAZP,D,20080717,000000,311.6500000
GAZP,D,20080718,000000,296.5000000
GAZP,D,20080721,000000,295.5000000
GAZP,D,20080722,000000,293.0100000
GAZP,D,20080723,000000,289.0200000
GAZP,D,20080724,000000,280.0300000
GAZP,D,20080725,000000,269.3100000
GAZP,D,20080728,000000,271.0200000
GAZP,D,20080729,000000,273.0000000
GAZP,D,20080730,000000,279.1000000
GAZP,D,20080731,000000,277.8900000
GAZP,D,20080801,000000,273.2200000
GAZP,D,20080804,000000,263.4000000
GAZP,D,20080805,000000,250.3000000
GAZP,D,20080806,000000,250.0000000
GAZP,D,20080807,000000,256.8500000
GAZP,D,20080808,000000,243.4000000
GAZP,D,20080811,000000,261.6800000
GAZP,D,20080812,000000,269.0000000
GAZP,D,20080813,000000,263.2100000
GAZP,D,20080814,000000,263.8400000
GAZP,D,20080815,000000,267.1500000
GAZP,D,20080818,000000,261.9800000
GAZP,D,20080819,000000,243.8800000
GAZP,D,20080820,000000,246.2500000
GAZP,D,20080821,000000,250.2100000
GAZP,D,20080822,000000,240.4900000
GAZP,D,20080825,000000,231.3900000
GAZP,D,20080826,000000,232.4900000
GAZP,D,20080827,000000,233.2100000
GAZP,D,20080828,000000,243.9900000
GAZP,D,20080829,000000,242.3400000
GAZP,D,20080901,000000,245.5900000
GAZP,D,20080902,000000,246.5000000
GAZP,D,20080903,000000,235.9900000
GAZP,D,20080904,000000,229.5000000
GAZP,D,20080905,000000,220.9000000
GAZP,D,20080908,000000,225.4000000
GAZP,D,20080909,000000,207.5900000
GAZP,D,20080910,000000,205.0800000
GAZP,D,20080911,000000,196.1000000
GAZP,D,20080912,000000,210.0000000
GAZP,D,20080915,000000,196.0600000
GAZP,D,20080916,000000,160.9900000
GAZP,D,20080917,000000,167.0000000
GAZP,D,20080919,000000,215.0000000
GAZP,D,20080922,000000,208.0000000
GAZP,D,20080923,000000,202.9700000
GAZP,D,20080924,000000,214.5000000
GAZP,D,20080925,000000,210.0000000
GAZP,D,20080926,000000,206.1200000
GAZP,D,20080929,000000,193.0000000
GAZP,D,20080930,000000,198.0000000
GAZP,D,20081001,000000,198.0000000
GAZP,D,20081002,000000,191.0900000
GAZP,D,20081003,000000,180.0000000
GAZP,D,20081006,000000,143.9400000
GAZP,D,20081007,000000,139.7500000
GAZP,D,20081008,000000,116.9000000
GAZP,D,20081009,000000,128.5000000
GAZP,D,20081013,000000,117.1800000
GAZP,D,20081014,000000,132.9100000
GAZP,D,20081015,000000,122.0000000
GAZP,D,20081016,000000,105.5700000
GAZP,D,20081017,000000,103.3500000
GAZP,D,20081020,000000,109.5000000
GAZP,D,20081021,000000,117.4700000
GAZP,D,20081022,000000,110.0000000
GAZP,D,20081023,000000,103.0000000
GAZP,D,20081024,000000,86.6000000
GAZP,D,20081028,000000,92.0000000
GAZP,D,20081029,000000,110.0500000
GAZP,D,20081030,000000,129.9900000
GAZP,D,20081031,000000,133.5000000
GAZP,D,20081101,000000,140.3200000
GAZP,D,20081105,000000,141.5000000
GAZP,D,20081106,000000,127.5200000
GAZP,D,20081107,000000,132.7800000
GAZP,D,20081110,000000,135.6300000
GAZP,D,20081111,000000,116.5000000
GAZP,D,20081113,000000,108.9900000
GAZP,D,20081114,000000,107.0000000
GAZP,D,20081117,000000,100.0000000
GAZP,D,20081118,000000,101.4400000
GAZP,D,20081119,000000,99.0000000
GAZP,D,20081120,000000,96.2500000
GAZP,D,20081121,000000,91.0000000
GAZP,D,20081124,000000,112.4800000
GAZP,D,20081125,000000,109.9100000
GAZP,D,20081126,000000,110.5000000
GAZP,D,20081127,000000,117.7700000
GAZP,D,20081128,000000,118.3600000
GAZP,D,20081201,000000,111.3000000
GAZP,D,20081202,000000,114.0000000
GAZP,D,20081203,000000,109.8000000
GAZP,D,20081204,000000,107.1500000
GAZP,D,20081205,000000,105.5000000
GAZP,D,20081208,000000,116.5000000
GAZP,D,20081209,000000,112.2300000
GAZP,D,20081210,000000,111.9900000
GAZP,D,20081211,000000,114.9500000
